latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2024-09-16 08:00:00,4.925444,6.902898,95.82625,91.66025,26.3,1011.48,0.0,20.21821,1.0
2024-09-16 09:00:00,3.7643058,6.530697,106.99091,101.48196,25.2,1011.4498,0.0,25.400164,1.0
2024-09-16 10:00:00,3.3615475,7.1175838,120.37905,114.04423,22.45,1011.6712,0.0,28.22762,1.0
2024-09-16 11:00:00,3.758989,7.8390055,118.61037,119.83545,20.6,1012.1147,0.0,27.709658,0.0
2024-09-16 12:00:00,4.0521603,8.415462,105.75124,110.1577,19.4,1012.67554,0.0,29.739786,0.0
2024-09-16 13:00:00,5.001,10.022474,101.53459,102.09474,18.8,1012.7575,0.0,29.25024,0.0
2024-09-16 14:00:00,5.400926,10.423531,91.06089,93.85056,18.5,1012.84814,0.0,27.518234,0.0
2024-09-16 15:00:00,5.2153616,10.204411,85.60138,88.31535,17.9,1012.5334,0.0,27.449139,0.0
2024-09-16 16:00:00,5.5326304,10.423531,83.77426,86.149445,17.45,1012.2226,0.0,28.032633,0.0
2024-09-16 17:00:00,5.830952,10.746627,84.093956,84.66086,17.15,1011.9165,0.0,28.256748,0.0
2024-09-16 18:00:00,5.9413805,11.076552,83.233925,83.26004,16.8,1011.3113,0.0,28.99651,0.0
2024-09-16 19:00:00,6.280127,11.6559,80.83774,80.61857,16.8,1010.7163,0.0,29.424557,0.0
2024-09-16 20:00:00,6.5253353,11.964113,74.89885,73.988754,16.75,1010.7147,0.0,30.283068,0.0
2024-09-16 21:00:00,6.6407833,11.961605,71.564964,69.44387,16.6,1010.8097,0.0,31.248997,0.0
2024-09-16 22:00:00,7.2615423,12.795312,67.319405,65.03724,16.8,1011.1129,0.0,30.967207,0.0
2024-09-16 23:00:00,7.5133214,13.12288,63.093983,60.30937,17.05,1011.12024,0.0,32.653824,1.0
2024-09-17 00:00:00,7.4431176,12.61943,59.300358,56.3099,19.0,1011.5731,0.0,33.10088,1.0
2024-09-17 01:00:00,6.3820057,9.420191,54.5666,52.765083,21.3,1011.5396,0.0,33.76264,1.0
2024-09-17 02:00:00,6.3780875,8.845903,48.814175,47.290634,23.95,1011.2171,0.0,29.868841,1.0
2024-09-17 03:00:00,5.7999997,7.638063,46.39711,46.060818,26.2,1010.88226,0.0,26.578226,1.0
2024-09-17 04:00:00,4.9406476,6.4404964,35.942207,36.158287,27.8,1010.3305,0.0,21.79009,1.0
2024-09-17 05:00:00,3.5341196,4.609772,25.114815,24.34109,28.45,1009.65356,0.0,20.9804,1.0
2024-09-17 06:00:00,2.3086793,3.1400635,4.969664,9.16228,28.6,1008.5665,0.0,20.871504,1.0
2024-09-17 07:00:00,0.7615773,1.1401755,293.1986,344.7448,28.25,1008.061,0.0,20.710054,1.0
2024-09-17 08:00:00,3.0594118,3.5693135,191.30989,191.30989,26.4,1007.7135,0.0,41.157635,1.0
2024-09-17 09:00:00,4.669047,7.8160095,170.13426,176.33229,24.7,1007.667,0.0,51.04361,1.0
2024-09-17 10:00:00,4.554119,8.668333,160.76924,163.23737,22.75,1008.208,0.0,37.239174,1.0
2024-09-17 11:00:00,3.945884,8.429115,171.25392,175.23645,21.35,1008.4663,0.0,37.222073,0.0
2024-09-17 12:00:00,3.443835,7.4,154.17906,161.07526,20.45,1009.03613,0.0,38.400246,0.0
2024-09-17 13:00:00,3.2015622,7.602631,141.34016,153.43501,19.15,1009.49493,0.0,32.444637,0.0
2024-09-17 14:00:00,3.2802439,7.605919,127.568665,140.8696,18.75,1009.4836,0.0,31.529963,0.0
2024-09-17 15:00:00,3.9812057,8.814193,154.72232,155.17949,18.0,1009.75946,0.0,37.427868,0.0
2024-09-17 16:00:00,3.9824615,8.626702,128.8845,135.0001,17.3,1009.63995,0.0,42.409435,0.0
2024-09-17 17:00:00,3.7802117,8.275868,127.47626,133.53127,16.7,1009.2259,0.0,38.666462,0.0
2024-09-17 18:00:00,3.939543,8.459906,113.962494,122.93869,16.3,1008.7184,0.0,41.384987,0.0
2024-09-17 19:00:00,3.7854989,8.357033,102.200455,111.03758,15.9,1008.40924,0.0,42.00655,0.0
2024-09-17 20:00:00,4.1231055,8.839117,104.03627,111.92184,15.9,1008.40924,0.0,42.304726,0.0
2024-09-17 21:00:00,4.8507733,9.616652,98.297066,106.9276,16.0,1008.5112,0.0,41.298183,0.0
2024-09-17 22:00:00,5.2038445,10.225947,92.20255,99.00168,15.95,1009.00574,0.0,40.557907,0.0
2024-09-17 23:00:00,4.509989,9.207063,93.814,98.74608,16.35,1009.4141,0.0,42.285114,1.0
2024-09-18 00:00:00,4.652956,9.079648,98.65246,97.59455,18.6,1010.07404,0.0,45.521236,1.0
2024-09-18 01:00:00,4.031129,6.946222,97.12492,96.613365,21.0,1010.24176,0.0,42.582886,1.0
2024-09-18 02:00:00,4.14367,5.6435804,98.32557,97.12492,23.85,1010.32153,0.0,37.298817,1.0
2024-09-18 03:00:00,4.0804415,5.4571056,107.10281,103.781624,26.3,1010.09125,0.0,29.907492,1.0
2024-09-18 04:00:00,3.5805027,4.7853947,125.90981,116.02953,27.55,1009.6295,0.0,24.80666,1.0
2024-09-18 05:00:00,4.785394,6.0033326,190.84026,181.9091,26.15,1008.7979,0.0,38.842117,1.0
2024-09-18 06:00:00,6.1611686,8.547514,193.13403,186.04399,24.15,1008.1477,0.0,59.239822,1.0
2024-09-18 07:00:00,6.873136,9.812747,188.3658,182.92065,23.45,1008.12854,0.0,57.20068,1.0
2024-09-18 08:00:00,6.9115844,10.060318,176.68228,173.7228,22.8,1008.20953,0.0,51.381393,1.0
2024-09-18 09:00:00,6.609841,9.75141,169.54015,166.96133,21.8,1008.47894,0.0,56.056908,1.0
2024-09-18 10:00:00,6.2641835,10.435516,163.30067,161.56496,20.35,1008.9341,0.0,56.998463,1.0
2024-09-18 11:00:00,6.4257298,10.920164,159.02643,159.07542,19.25,1009.29944,0.0,58.64387,0.0
2024-09-18 12:00:00,6.2649817,10.885311,155.48038,156.73227,18.55,1009.67615,0.0,64.595146,0.0
2024-09-18 13:00:00,6.574192,11.002273,153.82477,154.1337,17.8,1010.646,0.0,71.13406,0.0
2024-09-18 14:00:00,5.936329,10.154802,147.38077,147.87503,17.15,1010.8256,0.0,69.61927,0.0
2024-09-18 15:00:00,5.3535037,9.513149,147.20047,146.14285,16.9,1010.61993,0.0,60.67226,0.0
2024-09-18 16:00:00,4.802083,8.875247,148.62704,146.48895,16.4,1010.6054,0.0,58.142258,0.0
2024-09-18 17:00:00,4.750789,8.628441,149.65683,147.78348,15.9,1010.3925,0.0,57.821075,0.0
2024-09-18 18:00:00,4.243819,8.0,145.56096,143.13002,15.25,1010.1752,0.0,59.66524,0.0
2024-09-18 19:00:00,3.7802117,7.3878274,142.52374,140.49236,14.55,1010.05536,0.0,63.057808,0.0
2024-09-18 20:00:00,3.8418746,7.50733,141.34016,138.23979,14.0,1010.0389,0.0,66.46427,0.0
2024-09-18 21:00:00,3.482815,7.071068,140.82635,135.0001,13.6,1010.4238,0.0,69.61847,0.0
2024-09-18 22:00:00,3.04795,6.529931,138.99101,130.0302,13.25,1010.71075,0.0,69.78594,0.0
2024-09-18 23:00:00,2.8999999,5.936329,136.39711,122.61923,13.95,1011.0292,0.0,64.88671,1.0
2024-09-19 00:00:00,2.9546573,5.4037023,156.0375,128.991,16.45,1011.49945,0.0,55.449272,1.0
2024-09-19 01:00:00,3.5341196,4.604346,154.8852,145.6196,19.55,1011.48987,0.0,45.166027,1.0
2024-09-19 02:00:00,4.1231055,5.188449,157.1663,152.44728,21.55,1011.5467,0.0,41.876816,1.0
2024-09-19 03:00:00,4.1,5.059644,167.31963,161.56496,23.05,1011.19214,0.0,41.455208,1.0
2024-09-19 04:00:00,5.115662,6.3,184.48453,180.0,23.7,1010.71423,0.0,45.55514,1.0
2024-09-19 05:00:00,6.551336,8.28734,192.33908,188.32556,22.95,1009.999,0.0,58.19821,1.0
2024-09-19 06:00:00,7.236712,9.404786,191.15462,188.5608,22.05,1009.577,0.0,63.077446,1.0
2024-09-19 07:00:00,7.256032,9.633276,187.12492,184.76355,21.6,1009.16754,0.0,62.5708,1.0
2024-09-19 08:00:00,7.006426,9.400532,182.45398,180.6095,21.0,1009.05164,0.0,65.54839,1.0
2024-09-19 09:00:00,6.7067127,9.1268835,177.43628,175.60138,20.0,1009.1223,0.0,71.082924,1.0
2024-09-19 10:00:00,5.8549128,9.0094385,172.14677,171.06052,18.75,1009.4836,0.0,76.58317,1.0
2024-09-19 11:00:00,5.3150725,8.634812,168.05585,166.60748,17.9,1009.8558,0.0,80.5155,0.0
2024-09-19 12:00:00,5.4571056,9.167878,166.21838,166.11531,17.5,1010.4391,0.0,84.18398,0.0
2024-09-19 13:00:00,5.5731497,9.321481,170.70677,170.73985,17.0,1010.72205,0.0,87.4492,0.0
2024-09-19 14:00:00,5.903389,9.669023,169.26115,169.2712,16.8,1010.4188,0.0,89.1369,0.0
2024-09-19 15:00:00,5.4120235,8.998889,163.90912,165.19157,16.5,1010.1124,0.0,89.40081,0.0
2024-09-19 16:00:00,4.3382025,7.738863,154.02567,154.7595,15.8,1009.7946,0.0,88.48153,0.0
2024-09-19 17:00:00,3.9115214,7.3573093,147.52882,148.90276,15.05,1009.475,0.0,85.01502,0.0
2024-09-19 18:00:00,3.6055512,6.9641943,146.3099,147.90744,14.5,1009.0622,0.0,81.11798,0.0
2024-09-19 19:00:00,3.0805843,6.6287255,144.24602,146.07016,13.95,1008.64935,0.0,77.86718,0.0
2024-09-19 20:00:00,2.86007,6.324555,143.53067,145.30478,13.5,1008.43744,0.0,73.72202,0.0
2024-09-19 21:00:00,2.7018511,6.140033,141.009,142.94339,13.05,1008.5233,0.0,70.702835,0.0
2024-09-19 22:00:00,2.4758837,5.8898215,136.63654,139.82083,12.6,1008.9066,0.0,69.18181,0.0
2024-09-19 23:00:00,2.624881,5.3814497,139.63554,138.01286,13.3,1009.2251,0.0,67.22726,1.0
2024-09-20 00:00:00,2.863564,4.604346,155.22488,145.6196,15.65,1009.8894,0.0,60.169933,1.0
2024-09-20 01:00:00,4.049691,5.2000003,159.77505,157.3801,17.25,1010.1343,0.0,53.612152,1.0
2024-09-20 02:00:00,4.3737855,5.4571056,169.46088,166.21838,19.1,1009.89,0.0,50.739803,1.0
2024-09-20 03:00:00,5.2038445,6.5276337,177.79745,174.7262,20.3,1009.4284,0.0,50.7193,1.0
2024-09-20 04:00:00,6.303174,7.902531,181.81827,178.54982,20.95,1008.9511,0.0,51.919666,1.0
2024-09-20 05:00:00,7.2249565,9.204889,184.76355,181.86765,21.05,1007.96185,0.0,53.8762,1.0
2024-09-20 06:00:00,7.8160095,10.104455,183.66771,181.70132,20.8,1007.35986,0.0,55.991146,1.0
2024-09-20 07:00:00,8.100618,10.701869,180.7073,178.9292,20.5,1007.0538,0.0,57.602787,1.0
2024-09-20 08:00:00,8.105554,10.916501,177.87895,176.84935,19.8,1006.93506,0.0,62.367474,1.0
2024-09-20 09:00:00,7.922752,10.837436,175.65685,175.23645,18.8,1007.3029,0.0,68.13588,1.0
2024-09-20 10:00:00,7.6164293,11.435471,176.23604,175.4861,17.6,1007.8635,0.0,75.41157,1.0
2024-09-20 11:00:00,7.940403,12.070211,174.2177,173.81717,16.85,1008.13947,0.0,78.04853,0.0
2024-09-20 12:00:00,8.260751,12.61507,173.04713,172.25539,16.75,1008.6322,0.0,77.77874,0.0
2024-09-20 13:00:00,7.81025,12.127654,166.67546,166.65126,16.15,1009.30896,0.0,80.01542,0.0
2024-09-20 14:00:00,7.4946647,11.795338,161.3232,161.71857,15.9,1009.5,0.0,78.93706,0.0
2024-09-20 15:00:00,7.209022,11.423659,156.2796,156.80139,15.35,1009.38477,0.0,74.54022,0.0
2024-09-20 16:00:00,7.066117,11.225417,153.0724,152.9785,14.75,1009.4661,0.0,70.79103,0.0
2024-09-20 17:00:00,6.860029,11.027693,149.3228,149.48184,14.15,1009.34924,0.0,68.79043,0.0
2024-09-20 18:00:00,6.6370173,10.804629,149.18436,149.4001,13.7,1008.93933,0.0,68.002174,0.0
2024-09-20 19:00:00,6.2265563,10.221545,150.14108,149.42085,13.4,1008.63293,0.0,67.478226,0.0
2024-09-20 20:00:00,5.7454333,9.656604,148.52321,148.12044,13.25,1008.6285,0.0,65.177124,0.0
2024-09-20 21:00:00,5.3535037,9.264988,147.20047,147.3391,13.05,1009.0191,0.0,61.425808,0.0
2024-09-20 22:00:00,5.1312766,8.904493,146.92932,147.38077,12.8,1009.4085,0.0,57.240772,0.0
2024-09-20 23:00:00,5.215362,8.653323,147.52882,146.3099,13.1,1009.81396,0.0,55.543594,1.0
2024-09-21 00:00:00,5.3665633,7.829432,153.43501,151.79846,14.8,1010.0626,0.0,52.416386,1.0
2024-09-21 01:00:00,5.8137765,7.6059184,153.43501,151.75037,16.7,1009.72174,0.0,50.091408,1.0
2024-09-21 02:00:00,5.8523498,7.484651,160.0168,157.20345,18.65,1009.38153,0.0,47.772392,1.0
2024-09-21 03:00:00,6.2641835,7.971198,163.30067,160.20103,20.4,1008.93524,0.0,46.493332,1.0
2024-09-21 04:00:00,7.0035706,8.94986,170.13426,166.42955,21.7,1008.37695,0.0,46.538807,1.0
2024-09-21 05:00:00,8.705171,11.335784,178.02512,175.44632,21.45,1007.7749,0.0,53.270687,1.0
2024-09-21 06:00:00,9.602083,12.719276,178.80653,176.84523,20.65,1007.15735,0.0,59.175636,1.0
2024-09-21 07:00:00,9.013878,12.1412525,176.82024,175.27563,20.6,1006.9574,0.0,57.06028,1.0
2024-09-21 08:00:00,9.079648,12.461541,172.40544,170.76451,20.2,1006.3511,0.0,60.443684,1.0
2024-09-21 09:00:00,8.769264,12.248265,172.79404,171.0761,19.4,1006.0308,0.0,66.71616,1.0
2024-09-21 10:00:00,8.926926,12.649506,170.3267,168.60127,18.3,1006.1979,0.0,69.61506,1.0
2024-09-21 11:00:00,8.561542,13.366375,165.80142,164.82002,17.7,1006.37885,0.0,69.269264,0.0
2024-09-21 12:00:00,8.53815,13.408206,161.56496,161.2947,17.8,1007.07587,0.0,66.82089,0.0
2024-09-21 13:00:00,7.111962,11.58361,152.35411,152.77141,16.7,1007.6392,0.0,70.69225,0.0
2024-09-21 14:00:00,6.2769423,10.495713,149.34941,149.03632,16.35,1007.82745,0.0,67.41037,0.0
2024-09-21 15:00:00,5.4708314,9.625487,149.21593,147.30055,16.15,1007.524,0.0,60.494137,0.0
2024-09-21 16:00:00,4.802083,8.741854,148.62704,144.30984,15.85,1007.31683,0.0,53.42769,0.0
2024-09-21 17:00:00,4.4654226,8.438602,145.95403,139.32515,15.55,1006.9116,0.0,49.08886,0.0
2024-09-21 18:00:00,4.3266616,8.221922,146.3099,138.94528,15.2,1006.50446,0.0,48.48103,0.0
2024-09-21 19:00:00,3.8275318,7.582216,146.7251,138.74309,14.65,1006.3893,0.0,49.7035,0.0
2024-09-21 20:00:00,3.3615475,6.868042,149.62096,137.95085,14.05,1006.1732,0.0,51.488953,0.0
2024-09-21 21:00:00,3.535534,7.0092793,151.2603,137.89134,13.75,1006.26355,0.0,52.685257,0.0
2024-09-21 22:00:00,3.5510561,7.0007143,147.65259,134.42136,13.55,1006.3568,0.0,53.188114,0.0
2024-09-21 23:00:00,3.5805027,6.5802736,144.09018,126.34755,14.35,1006.3805,0.0,53.773815,1.0
2024-09-22 00:00:00,3.1384711,5.905929,157.52052,118.30067,17.2,1006.7612,0.0,51.9778,1.0
2024-09-22 01:00:00,3.5468295,4.4654226,158.4985,145.95403,20.4,1006.05914,0.0,47.12638,1.0
2024-09-22 02:00:00,3.4481878,4.167733,163.14153,149.74365,23.05,1005.6378,0.0,43.887314,1.0
2024-09-22 03:00:00,4.3011627,4.9030604,181.33218,168.23174,24.55,1005.1831,0.0,46.70028,1.0
2024-09-22 04:00:00,6.0016665,7.406079,190.56096,182.32149,24.45,1004.7835,0.0,54.038784,1.0
2024-09-22 05:00:00,7.0035706,9.319335,189.86574,183.69131,23.65,1004.0672,0.0,57.065125,1.0
2024-09-22 06:00:00,7.566373,10.711676,187.59456,182.67537,22.35,1003.6345,0.0,57.116932,1.0
2024-09-22 07:00:00,7.0114193,10.0005,183.27042,179.42708,22.15,1003.23206,0.0,58.3836,1.0
2024-09-22 08:00:00,7.0007143,10.331021,179.18156,175.55884,22.1,1003.33,0.0,60.297832,1.0
2024-09-22 09:00:00,7.0611615,10.186756,167.73524,166.37299,20.8,1003.3927,0.0,63.414017,1.0
2024-09-22 10:00:00,6.676077,10.530432,163.46509,161.73701,19.75,1003.7597,0.0,69.4446,1.0
2024-09-22 11:00:00,6.5520988,10.911003,164.05453,162.39528,18.7,1004.2257,0.0,70.83918,0.0
2024-09-22 12:00:00,6.76757,11.1,161.0295,161.07526,18.25,1004.9071,0.0,73.57979,0.0
2024-09-22 13:00:00,5.3488317,9.192389,159.19313,157.61981,17.5,1005.3814,0.0,77.63912,0.0
2024-09-22 14:00:00,4.648656,8.19329,161.1752,160.0168,16.75,1005.3597,0.0,85.47213,0.0
2024-09-22 15:00:00,4.204759,7.56439,154.65387,155.8068,16.2,1005.3439,0.0,86.25077,0.0
2024-09-22 16:00:00,4.3382025,7.8294315,154.02567,155.07155,15.75,1005.23157,0.0,83.16718,0.0
2024-09-22 17:00:00,4.7423625,8.409518,155.05612,154.65387,15.3,1004.9208,0.0,79.37187,0.0
2024-09-22 18:00:00,4.651881,8.409518,154.5367,154.65387,14.95,1004.91064,0.0,76.73547,0.0
2024-09-22 19:00:00,4.472136,8.1024685,153.43501,155.96571,14.75,1005.00385,0.0,76.194855,0.0
2024-09-22 20:00:00,4.294182,7.879086,152.24155,156.0375,14.5,1004.7983,0.0,77.17643,0.0
2024-09-22 21:00:00,4.031129,7.605919,150.2552,155.11966,14.35,1005.0914,0.0,80.29512,0.0
2024-09-22 22:00:00,4.060788,7.8390055,142.00122,150.16455,14.15,1005.48193,0.0,85.19862,0.0
2024-09-22 23:00:00,4.4407206,7.566373,144.16226,150.72484,14.85,1005.7011,0.0,84.71478,1.0
2024-09-23 00:00:00,5.1429563,7.111259,153.43501,154.15567,17.0,1006.1603,0.0,74.82024,1.0
2024-09-23 01:00:00,4.9396358,6.369458,158.62932,157.86446,18.8,1006.7079,0.0,73.19917,1.0
2024-09-23 02:00:00,5.6435804,7.1847057,172.87508,171.19328,20.35,1006.653,0.0,68.89073,1.0
2024-09-23 03:00:00,6.1032777,7.6,181.87784,180.0,21.1,1006.27747,0.0,68.59593,1.0
2024-09-23 04:00:00,6.648308,8.429115,186.91113,184.76355,21.4,1005.98834,0.0,68.65528,1.0
2024-09-23 05:00:00,7.3164196,9.404786,190.23474,188.5608,21.2,1005.48676,0.0,68.8364,1.0
2024-09-23 06:00:00,7.5504966,9.650907,191.45872,190.14548,20.85,1005.0803,0.0,70.10698,1.0
2024-09-23 07:00:00,8.158431,10.572133,191.30989,190.35327,20.35,1005.26447,0.0,72.069046,1.0
2024-09-23 08:00:00,8.249242,10.955363,186.2634,185.76254,19.65,1005.3439,0.0,69.65067,1.0
2024-09-23 09:00:00,7.5059977,10.104455,182.29056,181.70132,19.05,1005.22754,0.0,70.90509,1.0
2024-09-23 10:00:00,6.8,10.0,180.0,180.0,18.0,1005.5943,0.0,76.21682,1.0
2024-09-23 11:00:00,6.8,10.40048,180.0,179.44911,17.4,1006.17194,0.0,78.385345,0.0
2024-09-23 12:00:00,6.129437,9.4429865,174.3825,174.53099,17.1,1006.4607,0.0,79.6269,0.0
2024-09-23 13:00:00,6.2201285,9.633276,175.38943,175.23645,16.5,1007.43494,0.0,81.38064,0.0
2024-09-23 14:00:00,6.328507,9.84124,174.55975,174.75294,16.6,1007.63635,0.0,79.8167,0.0
2024-09-23 15:00:00,6.0827627,9.503683,170.53775,171.52895,16.35,1007.3316,0.0,80.56803,0.0
2024-09-23 16:00:00,5.9841456,9.239589,170.38034,170.028,15.9,1006.92175,0.1,83.18506,0.0
2024-09-23 17:00:00,5.824946,9.0609045,168.11136,169.18617,15.95,1006.725,0.0,80.778145,0.0
2024-09-23 18:00:00,5.0921507,8.159657,160.49747,160.67673,15.35,1006.60815,0.0,83.11944,0.0
2024-09-23 19:00:00,5.6302757,8.570298,160.27763,160.93071,15.0,1006.7964,0.0,85.00963,0.0
2024-09-23 20:00:00,4.3908997,7.2945185,149.9315,151.32695,14.35,1006.678,0.0,87.492805,0.0
2024-09-23 21:00:00,3.7735925,6.6730804,147.99466,150.36171,14.15,1007.0685,0.0,85.19862,0.0
2024-09-23 22:00:00,4.3011627,7.156116,144.46223,146.97612,14.15,1007.66345,0.1,86.04592,0.0
2024-09-23 23:00:00,4.6872168,7.0830784,146.3099,149.4525,14.8,1007.9802,0.1,84.70932,1.0
2024-09-24 00:00:00,5.903389,7.9624114,153.86906,154.72232,15.9,1008.50836,0.1,78.67802,1.0
2024-09-24 01:00:00,5.3160133,6.926038,163.61038,162.3498,17.9,1008.4674,0.0,62.97169,1.0
2024-09-24 02:00:00,6.519202,8.459313,175.60138,173.21112,19.1,1008.89825,0.0,56.687683,1.0
2024-09-24 03:00:00,7.0,8.914033,180.0,176.78458,19.75,1008.5202,0.0,52.475716,1.0
2024-09-24 04:00:00,7.3437047,9.313432,186.25394,183.0774,20.15,1007.8374,0.0,55.45858,1.0
2024-09-24 05:00:00,7.7103825,9.773945,189.70659,187.05222,20.15,1007.2423,0.0,58.089752,1.0
2024-09-24 06:00:00,7.891768,10.18332,188.74608,187.33429,20.1,1006.64575,0.0,58.849384,1.0
2024-09-24 07:00:00,8.089499,10.568349,188.53069,186.5197,19.9,1006.5412,0.0,58.41383,1.0
2024-09-24 08:00:00,8.414867,11.111256,183.40637,182.57909,19.35,1006.82294,0.0,57.894146,1.0
2024-09-24 09:00:00,8.20975,11.21606,177.20735,176.93358,18.6,1007.0989,0.0,62.5061,1.0
2024-09-24 10:00:00,7.1175838,10.737783,175.97182,175.19214,17.75,1007.57043,0.0,69.966194,1.0
2024-09-24 11:00:00,7.1021123,10.867382,170.27249,169.931,17.05,1008.1452,0.0,74.583694,0.0
2024-09-24 12:00:00,7.2780495,11.1830225,167.30042,167.08218,16.8,1008.8321,0.0,76.27345,0.0
2024-09-24 13:00:00,7.0213957,11.072489,162.59721,163.20155,16.0,1009.40375,0.0,80.52067,0.0
2024-09-24 14:00:00,6.407808,10.231813,157.0362,158.19853,15.55,1009.29156,0.0,82.33005,0.0
2024-09-24 15:00:00,5.4708314,9.091755,149.21593,150.33337,14.95,1009.4721,0.0,80.643456,0.0
2024-09-24 16:00:00,4.7201695,8.300602,143.61555,143.82028,14.35,1009.3553,0.0,76.63993,0.0
2024-09-24 17:00:00,4.0360875,7.7155685,138.01286,137.62646,13.7,1009.03845,0.0,74.75723,0.0
2024-09-24 18:00:00,3.764306,7.5166483,129.61066,130.68388,13.2,1008.82526,0.0,72.92473,0.0
2024-09-24 19:00:00,3.8013155,7.7665954,125.36255,124.50858,12.95,1008.6197,0.0,67.614876,0.0
2024-09-24 20:00:00,4.159327,8.185964,117.18103,115.31284,12.9,1008.5189,0.0,62.677578,0.0
2024-09-24 21:00:00,4.7127485,8.998889,107.281586,104.808426,13.05,1008.7217,0.0,61.85204,0.0
2024-09-24 22:00:00,5.4332314,9.9408245,96.340096,95.19434,13.15,1008.824,0.0,62.304237,0.0
2024-09-24 23:00:00,6.0074954,10.204411,92.86235,91.68465,13.85,1009.3404,0.0,62.89712,1.0
2024-09-25 00:00:00,6.3007936,9.5,90.90936,90.0,16.0,1009.50287,0.0,59.03902,1.0
2024-09-25 01:00:00,6.4017577,8.700144,91.3426,90.32928,18.6,1009.5782,0.0,54.14584,1.0
2024-09-25 02:00:00,5.6035705,7.416873,87.95464,86.13462,21.05,1008.8545,0.0,47.94479,1.0
2024-09-25 03:00:00,4.816638,6.1955633,85.23644,83.04714,23.35,1008.324,0.0,41.9599,1.0
2024-09-25 04:00:00,4.414748,5.6800084,76.908104,73.638855,25.3,1007.5842,0.0,34.66652,1.0
2024-09-25 05:00:00,3.5923529,4.808326,81.19329,73.07241,26.4,1006.4239,0.0,31.0786,1.0
2024-09-25 06:00:00,2.1224985,3.1016126,105.01841,88.15243,26.75,1005.6398,0.0,28.435118,1.0
2024-09-25 07:00:00,3.2190838,4.0871754,186.24182,172.2665,26.0,1004.8261,0.0,36.296787,1.0
2024-09-25 08:00:00,4.9155364,6.951618,189.36644,178.76363,24.45,1004.4859,0.0,50.319054,1.0
2024-09-25 09:00:00,5.5056787,8.850142,193.65765,179.6763,23.0,1004.3467,0.0,63.49077,1.0
2024-09-25 10:00:00,6.116576,10.6491785,188.4612,172.17435,20.9,1004.4865,0.0,72.63147,1.0
2024-09-25 11:00:00,5.881539,10.522001,165.72745,159.412,19.55,1005.04346,0.0,59.696095,0.0
2024-09-25 12:00:00,5.1198144,9.630291,148.17259,148.37306,18.65,1005.21625,0.0,57.146046,0.0
2024-09-25 13:00:00,3.6069376,7.5307703,136.12321,134.73102,17.2,1005.47205,0.0,64.72828,0.0
2024-09-25 14:00:00,2.8412147,6.4538746,118.36895,112.79063,16.4,1004.95294,0.0,59.538372,0.0
2024-09-25 15:00:00,2.540177,6.915562,79.79609,82.104324,16.25,1004.5519,0.0,44.701035,0.0
2024-09-25 16:00:00,3.1579266,7.9851427,66.682274,70.997696,17.2,1003.8853,0.0,37.4605,0.0
2024-09-25 17:00:00,2.510976,7.2001734,54.727493,63.612953,16.8,1003.37787,0.0,37.879505,0.0
2024-09-25 18:00:00,2.9300172,5.0522275,25.253126,51.42873,16.3,1002.9668,0.0,40.803654,0.0
2024-09-25 19:00:00,2.8969812,4.9912424,21.25058,42.157787,16.75,1002.7814,0.0,38.81853,0.0
2024-09-25 20:00:00,3.4003677,5.6859474,17.102825,34.2491,14.6,1002.52045,0.0,46.641903,0.0
2024-09-25 21:00:00,3.525975,6.5614405,18.178116,32.236763,14.5,1002.71594,0.0,46.943985,0.0
2024-09-25 22:00:00,2.8398943,7.877182,26.113852,33.084866,16.35,1002.9683,0.0,47.297966,0.0
2024-09-25 23:00:00,3.987794,8.70919,30.101221,34.237514,18.75,1003.1365,0.0,50.474403,1.0
2024-09-26 00:00:00,4.7289004,9.335149,33.354042,34.966953,21.4,1003.01294,0.0,49.671738,1.0
2024-09-26 01:00:00,5.78835,8.134495,19.687218,20.88589,23.8,1002.98016,0.0,44.83383,1.0
2024-09-26 02:00:00,5.1198144,6.666521,328.17258,335.16486,25.85,1002.9373,0.0,41.961895,1.0
2024-09-26 03:00:00,6.9650917,9.446957,277.83917,284.40402,23.0,1003.1565,0.0,52.627254,1.0
2024-09-26 04:00:00,7.274785,9.613012,274.73087,272.98138,21.9,1003.32434,0.0,67.01648,1.0
2024-09-26 05:00:00,6.6575146,8.381527,252.51753,252.64589,21.35,1003.7057,0.0,74.112816,1.0
2024-09-26 06:00:00,5.971809,7.515318,244.72232,244.7989,20.95,1003.3971,0.0,72.40854,1.0
2024-09-26 07:00:00,5.5823383,6.9715495,239.30035,239.38869,20.35,1003.28094,0.0,68.44691,1.0
2024-09-26 08:00:00,5.2841744,6.6850576,235.40764,235.359,19.8,1003.2655,0.0,67.89455,1.0
2024-09-26 09:00:00,4.8130035,6.201814,235.15419,234.51593,19.05,1003.4424,0.0,69.08221,1.0
2024-09-26 10:00:00,4.160829,5.7560835,237.26477,237.4143,18.05,1003.90967,0.0,74.025894,1.0
