latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (unitless),is_day (unitless)
2020-09-22 03:00:00+08:00,3.7854989,102.200455,11.35,1014.02484,80.4199,0.0,0.0,0.0,8.1,0.0,0.0,,0.0
2020-09-22 04:00:00+08:00,3.9115217,94.39862,10.95,1013.9137,81.46603,0.0,0.0,0.0,7.9,0.0,0.0,,0.0
2020-09-22 05:00:00+08:00,4.060788,99.926186,10.8,1014.1072,81.72393,0.0,0.0,0.0,7.8,0.0,0.0,,0.0
2020-09-22 06:00:00+08:00,4.2426405,98.13002,10.6,1014.2994,81.97672,0.0,0.0,0.0,7.65,0.0,0.0,,0.0
2020-09-22 07:00:00+08:00,4.527693,96.340096,11.5,1014.82263,78.55072,39.0,201.96962,17.0,7.9,0.0,0.0,,1.0
2020-09-22 08:00:00+08:00,4.6872168,101.07016,14.1,1015.4959,67.16685,235.0,624.3915,59.0,8.1,0.0,0.0,,1.0
2020-09-22 09:00:00+08:00,5.124451,107.020615,16.6,1015.4706,56.057617,461.0,786.2321,78.0,7.8,0.0,0.0,,1.0
2020-09-22 10:00:00+08:00,5.1478148,114.07549,18.45,1015.227,49.881893,661.0,867.89154,89.0,7.8,0.0,0.0,,1.0
2020-09-22 11:00:00+08:00,4.304649,120.73541,20.05,1014.57855,44.998486,813.0,913.52686,95.0,7.75,0.0,0.0,,1.0
2020-09-22 12:00:00+08:00,3.623534,129.40063,21.4,1013.62524,41.268612,901.0,934.6125,98.0,7.7,0.0,0.0,,1.0
2020-09-22 13:00:00+08:00,3.4176016,159.44388,22.2,1012.8545,39.704254,919.0,938.5048,99.0,7.85,0.0,0.0,,1.0
2020-09-22 14:00:00+08:00,5.1478148,187.8152,21.65,1011.9462,48.269188,864.0,926.8267,96.0,10.25,0.0,0.0,,1.0
2020-09-22 15:00:00+08:00,6.363961,188.13002,20.7,1011.5225,59.577126,742.0,894.1172,92.0,12.55,0.0,0.0,,1.0
2020-09-22 16:00:00+08:00,7.653104,186.75348,19.9,1011.4008,64.67725,562.0,830.3051,84.0,13.05,0.0,0.0,,1.0
2020-09-22 17:00:00+08:00,8.01561,176.42374,18.55,1011.7588,66.538445,343.0,708.8851,70.0,12.2,0.0,0.0,,1.0
2020-09-22 18:00:00+08:00,7.0213957,162.59721,17.7,1012.1307,69.49768,122.0,481.46643,41.0,12.05,0.0,0.0,,1.0
2020-09-22 19:00:00+08:00,6.4513564,161.00325,17.15,1012.41235,74.35651,3.0,19.10732,2.0,12.55,0.0,0.0,,0.0
2020-09-22 20:00:00+08:00,6.003332,150.01845,16.3,1013.3792,80.561295,0.0,0.0,0.0,12.95,0.0,0.0,,0.0
2020-09-22 21:00:00+08:00,5.4405885,143.97253,15.9,1013.4666,82.91377,0.0,0.0,0.0,13.0,0.0,0.0,,0.0
2020-09-22 22:00:00+08:00,4.763402,140.9645,15.4,1013.55115,83.94658,0.0,0.0,0.0,12.7,0.0,0.0,,0.0
2020-09-22 23:00:00+08:00,4.244997,133.09087,14.8,1013.23584,83.05347,0.0,0.0,0.0,11.95,0.0,0.0,,0.0
2020-09-23 00:00:00+08:00,4.060788,127.99879,14.15,1013.01807,82.42717,0.0,0.0,0.0,11.2,0.0,0.0,,0.0
2020-09-23 01:00:00+08:00,3.9115214,122.471176,13.6,1012.60535,81.53981,0.0,0.0,0.0,10.5,0.0,0.0,,0.0
2020-09-23 02:00:00+08:00,3.9812057,115.277695,13.4,1012.10345,76.48752,0.0,0.0,0.0,9.35,0.0,0.0,,0.0
2020-09-23 03:00:00+08:00,4.365776,110.09532,13.55,1011.6122,63.915833,0.0,0.0,0.0,6.85,0.0,0.0,,0.0
2020-09-23 04:00:00+08:00,4.924429,102.90741,13.65,1011.3178,53.588543,0.0,0.0,0.0,4.4,0.0,0.0,,0.0
2020-09-23 05:00:00+08:00,5.346027,97.52373,13.75,1011.41986,49.107098,0.0,0.0,0.0,3.25,0.0,0.0,,0.0
2020-09-23 06:00:00+08:00,5.8034477,91.97489,13.85,1011.62103,49.13487,0.0,0.0,0.0,3.35,0.0,0.0,,0.0
2020-09-23 07:00:00+08:00,6.312686,86.36713,14.75,1011.846,49.039173,44.0,233.71559,18.0,4.15,0.0,0.0,,1.0
2020-09-23 08:00:00+08:00,6.708204,79.69521,17.2,1012.3147,45.441757,247.0,659.84247,58.0,5.3,0.0,0.0,,1.0
2020-09-23 09:00:00+08:00,7.569016,74.67844,20.95,1012.32324,34.73736,479.0,819.888,76.0,4.8,0.0,0.0,,1.0
2020-09-23 10:00:00+08:00,7.632169,68.47733,23.95,1011.91144,27.372002,684.0,901.65405,86.0,4.0,0.0,0.0,,1.0
2020-09-23 11:00:00+08:00,7.155418,63.435013,26.2,1011.17993,22.786566,837.0,943.2521,92.0,3.3,0.0,0.0,,1.0
2020-09-23 12:00:00+08:00,5.9076223,56.040897,28.0,1010.3359,18.9635,926.0,963.2623,95.0,2.2,0.0,0.0,,1.0
2020-09-23 13:00:00+08:00,4.1231055,50.906155,29.05,1009.2729,16.729774,945.0,968.20087,96.0,1.3,0.0,0.0,,1.0
2020-09-23 14:00:00+08:00,3.1400635,52.765083,29.65,1008.39624,16.0446,889.0,956.17786,94.0,1.2,0.0,0.0,,1.0
2020-09-23 15:00:00+08:00,1.7029387,86.63361,29.15,1007.68823,16.103867,765.0,925.34845,90.0,0.85,0.0,0.0,,1.0
2020-09-23 16:00:00+08:00,4.204759,182.72626,26.35,1007.41455,38.131992,583.0,868.6546,81.0,10.95,0.0,0.0,,1.0
2020-09-23 17:00:00+08:00,6.3007936,180.90936,24.15,1007.55255,49.750088,360.0,756.8537,67.0,13.0,0.0,0.0,,1.0
2020-09-23 18:00:00+08:00,6.8447056,168.19759,21.75,1007.6843,48.457676,130.0,523.088,41.0,10.4,0.0,0.0,,1.0
2020-09-23 19:00:00+08:00,6.5299315,152.6502,20.75,1007.65607,40.94338,3.0,0.0,3.0,7.0,0.0,0.0,,0.0
2020-09-23 20:00:00+08:00,4.482187,128.65984,20.2,1008.1362,38.461456,0.0,0.0,0.0,5.6,0.0,0.0,,0.0
2020-09-23 21:00:00+08:00,4.472136,100.30479,20.15,1007.7382,23.9425,0.0,0.0,0.0,-1.1,0.0,0.0,,0.0
2020-09-23 22:00:00+08:00,5.9539905,82.27827,21.35,1007.4745,18.346695,0.0,0.0,0.0,-3.7,0.0,0.0,,0.0
2020-09-23 23:00:00+08:00,6.8593006,82.46065,21.75,1006.5933,17.244738,0.0,0.0,0.0,-4.2,0.0,0.0,,0.0
2020-09-24 00:00:00+08:00,7.0604534,74.38895,21.6,1006.39044,17.40359,0.0,0.0,0.0,-4.2,0.0,0.0,,0.0
2020-09-24 01:00:00+08:00,7.6537576,72.51192,21.45,1006.08887,17.564087,0.0,0.0,0.0,-4.2,0.0,0.0,,0.0
2020-09-24 02:00:00+08:00,7.725283,68.74943,21.45,1005.4938,17.762917,0.0,0.0,0.0,-4.05,0.0,0.0,,0.0
2020-09-24 03:00:00+08:00,7.7878113,65.738716,21.05,1005.284,18.548212,0.0,0.0,0.0,-3.8,0.0,0.0,,0.0
2020-09-24 04:00:00+08:00,7.4732857,65.492615,20.6,1005.17224,19.574251,0.0,0.0,0.0,-3.45,0.0,0.0,,0.0
2020-09-24 05:00:00+08:00,7.8236823,54.88791,20.3,1005.26294,20.23952,0.0,0.0,0.0,-3.25,0.0,0.0,,0.0
2020-09-24 06:00:00+08:00,8.363014,48.878624,19.75,1005.34656,21.254492,0.0,0.0,0.0,-3.05,0.0,0.0,,0.0
2020-09-24 07:00:00+08:00,8.121576,52.001225,19.9,1005.6486,23.526737,46.0,237.77824,19.0,-1.55,0.0,0.0,,1.0
2020-09-24 08:00:00+08:00,8.121576,52.001225,22.45,1005.5218,23.190645,250.0,659.8918,58.0,0.4,0.0,0.0,,1.0
2020-09-24 09:00:00+08:00,8.072175,41.98714,25.25,1005.7975,20.984003,480.0,814.7038,76.0,1.35,0.0,0.0,,1.0
2020-09-24 10:00:00+08:00,7.7175126,31.218353,27.5,1005.66,18.3089,681.0,891.60535,86.0,1.3,0.0,0.0,,1.0
2020-09-24 11:00:00+08:00,6.103278,18.138186,29.25,1005.01263,19.337885,829.0,928.64795,92.0,3.5,0.0,0.0,,1.0
2020-09-24 12:00:00+08:00,5.507268,299.35767,28.0,1004.384,27.72255,868.0,863.5842,120.0,7.65,0.0,0.0,,1.0
2020-09-24 13:00:00+08:00,8.28734,289.74692,23.25,1004.55206,69.67511,687.0,527.27734,223.0,17.4,0.0,0.0,,1.0
2020-09-24 14:00:00+08:00,8.409518,295.34613,23.45,1004.4586,67.97435,849.0,882.28516,113.0,17.2,0.0,0.0,,1.0
2020-09-24 15:00:00+08:00,8.319255,295.64096,22.6,1004.63336,71.56203,664.0,732.3357,128.0,17.2,0.0,0.0,,1.0
2020-09-24 16:00:00+08:00,8.095678,295.61545,21.35,1004.8959,77.96702,447.0,551.63043,127.0,17.35,0.0,0.0,,1.0
2020-09-24 17:00:00+08:00,7.4706087,297.93704,20.5,1005.4669,83.456085,279.0,501.10617,84.0,17.6,0.0,0.0,,1.0
2020-09-24 18:00:00+08:00,6.5795135,294.22772,19.6,1005.6401,85.7636,95.0,313.8536,41.0,17.15,0.0,0.0,,1.0
2020-09-24 19:00:00+08:00,5.2325897,296.0753,18.85,1006.1145,89.29741,3.0,19.10732,2.0,17.05,0.0,0.0,,0.0
2020-09-24 20:00:00+08:00,4.3416586,298.92633,18.35,1006.9925,90.68699,0.0,0.0,0.0,16.8,0.0,0.0,,0.0
2020-09-24 21:00:00+08:00,2.8653097,299.24872,17.7,1007.07306,93.573265,0.0,0.0,0.0,16.65,0.0,0.0,,0.0
2020-09-24 22:00:00+08:00,2.6400757,307.30402,17.15,1006.8588,94.445786,0.0,0.0,0.0,16.25,0.0,0.0,,0.0
2020-09-24 23:00:00+08:00,2.5,306.86996,17.1,1006.65894,93.54451,0.0,0.0,0.0,16.05,0.0,0.0,,0.0
2020-09-25 00:00:00+08:00,2.2825425,298.8107,16.9,1006.3558,94.134384,0.0,0.0,0.0,15.95,0.0,0.0,,0.0
2020-09-25 01:00:00+08:00,2.2472203,290.85452,17.1,1005.96484,94.14313,0.0,0.0,0.0,16.15,0.0,0.0,,0.0
2020-09-25 02:00:00+08:00,2.184033,285.94547,16.95,1005.56396,93.238945,0.0,0.0,0.0,15.85,0.0,0.0,,0.0
2020-09-25 03:00:00+08:00,1.6763055,287.3541,16.7,1005.2592,93.824974,0.0,0.0,0.0,15.7,0.0,0.0,,0.0
2020-09-25 04:00:00+08:00,2.0248456,290.22495,15.55,1005.2258,95.60327,0.0,0.0,0.0,14.85,0.0,0.0,,0.0
2020-09-25 05:00:00+08:00,2.147091,297.75842,15.35,1005.4182,96.525536,0.0,0.0,0.0,14.8,0.0,0.0,,0.0
2020-09-25 06:00:00+08:00,1.9209373,321.34018,15.45,1006.11505,96.528175,0.0,0.0,0.0,14.9,0.0,0.0,,0.0
2020-09-25 07:00:00+08:00,2.2135942,341.56494,17.2,1006.7612,92.95448,39.0,172.65561,19.0,16.05,0.0,0.1,,1.0
2020-09-25 08:00:00+08:00,2.996665,334.2901,18.55,1007.3952,85.38442,215.0,484.01944,72.0,16.05,0.0,0.2,,1.0
2020-09-25 09:00:00+08:00,3.2649658,297.3498,19.8,1007.4309,75.7702,377.0,525.79553,114.0,15.4,0.0,0.1,,1.0
2020-09-25 10:00:00+08:00,3.352611,287.3541,20.1,1007.43915,73.662895,389.0,330.65506,167.0,15.25,0.0,0.3,,1.0
2020-09-25 11:00:00+08:00,3.981206,281.59213,20.6,1007.15576,71.88333,584.0,525.4713,165.0,15.35,0.0,0.2,,1.0
2020-09-25 12:00:00+08:00,4.031129,277.1249,20.8,1006.7648,71.003426,640.0,494.49753,210.0,15.35,0.0,0.0,,1.0
2020-09-25 13:00:00+08:00,4.2107005,274.08554,20.95,1006.27325,70.12605,701.0,550.3636,215.0,15.3,0.0,0.0,,1.0
2020-09-25 14:00:00+08:00,4.4011364,271.3019,20.6,1006.0649,71.88333,587.0,456.43597,205.0,15.35,0.0,0.0,,1.0
2020-09-25 15:00:00+08:00,4.219004,264.55975,20.1,1005.85236,74.61421,485.0,381.30292,205.0,15.45,0.0,0.0,,1.0
2020-09-25 16:00:00+08:00,4.3416586,255.32356,19.8,1005.74493,75.044365,419.0,410.46054,180.0,15.25,0.0,0.0,,1.0
2020-09-25 17:00:00+08:00,4.661545,234.60512,19.15,1005.82544,76.893,261.0,452.52118,84.0,15.0,0.0,0.0,,1.0
2020-09-25 18:00:00+08:00,4.263801,219.2894,18.4,1006.2007,79.29573,91.0,304.646,38.0,14.75,0.0,0.0,,1.0
2020-09-25 19:00:00+08:00,3.176476,208.1785,17.6,1006.376,83.92453,3.0,18.794313,2.0,14.85,0.0,0.1,,0.0
2020-09-25 20:00:00+08:00,2.5806975,215.53777,17.0,1006.7553,87.731125,0.0,0.0,0.0,14.95,0.0,0.0,,0.0
2020-09-25 21:00:00+08:00,2.302173,214.3804,16.55,1007.0398,88.25909,0.0,0.0,0.0,14.6,0.0,0.1,,0.0
2020-09-25 22:00:00+08:00,2.0808651,215.21768,16.5,1007.03827,86.28038,0.0,0.0,0.0,14.2,0.0,0.0,,0.0
2020-09-25 23:00:00+08:00,1.8027756,213.6901,16.1,1006.9275,87.36732,0.0,0.0,0.0,14.0,0.0,0.0,,0.0
2020-09-26 00:00:00+08:00,1.7,208.07239,15.7,1006.4202,88.1863,0.0,0.0,0.0,13.75,0.0,0.0,,0.0
2020-09-26 01:00:00+08:00,2.4166093,204.44394,14.6,1005.8919,89.252144,0.0,0.0,0.0,12.85,0.0,0.0,,0.0
2020-09-26 02:00:00+08:00,1.8027756,213.6901,16.1,1005.44,80.798225,0.0,0.0,0.0,12.8,0.0,0.0,,0.0
2020-09-26 03:00:00+08:00,1.17047,250.0168,16.75,1005.0622,77.77874,0.0,0.0,0.0,12.85,0.0,0.0,,0.0
2020-09-26 04:00:00+08:00,1.3928387,291.03757,16.55,1005.15564,78.51584,0.0,0.0,0.0,12.8,0.0,0.0,,0.0
2020-09-26 05:00:00+08:00,1.868154,285.52417,16.25,1005.64264,79.76776,0.0,0.0,0.0,12.75,0.0,0.0,,0.0
2020-09-26 06:00:00+08:00,1.5811388,288.43503,16.4,1006.34125,79.0095,0.0,0.0,0.0,12.75,0.0,0.0,,0.0
2020-09-26 07:00:00+08:00,0.9055385,353.6599,15.55,1006.9116,89.03726,42.0,194.74449,19.0,13.75,0.0,0.0,,1.0
2020-09-26 08:00:00+08:00,3.6013885,268.4089,17.85,1007.37494,75.9454,202.0,416.8283,77.0,13.55,0.0,0.1,,1.0
2020-09-26 09:00:00+08:00,4.2579336,279.46225,18.65,1007.49725,71.7589,336.0,352.85883,158.0,13.45,0.0,0.2,,1.0
2020-09-26 10:00:00+08:00,4.8052053,282.01144,19.15,1007.6106,69.32738,481.0,467.87332,165.0,13.4,0.0,0.2,,1.0
2020-09-26 11:00:00+08:00,5.2773094,279.81924,19.6,1007.32605,66.107544,569.0,451.89316,207.0,13.1,0.0,0.1,,1.0
2020-09-26 12:00:00+08:00,5.375872,279.63748,20.35,1006.9505,62.492207,743.0,635.7924,188.0,12.95,0.0,0.0,,1.0
2020-09-26 13:00:00+08:00,5.93043,275.80664,20.65,1006.5623,60.153893,851.0,806.94,136.0,12.65,0.0,0.0,,1.0
2020-09-26 14:00:00+08:00,6.4,270.0,20.65,1006.2647,59.957108,804.0,787.27985,143.0,12.6,0.0,0.0,,1.0
2020-09-26 15:00:00+08:00,6.363961,261.87,20.1,1006.0507,62.435577,656.0,669.1885,163.0,12.7,0.0,0.0,,1.0
2020-09-26 16:00:00+08:00,6.016644,254.57777,19.6,1006.3343,65.89205,447.0,477.38876,168.0,13.05,0.0,0.0,,1.0
2020-09-26 17:00:00+08:00,5.6859474,246.13982,19.1,1006.6173,67.53138,304.0,546.8792,89.0,12.95,0.0,0.0,,1.0
2020-09-26 18:00:00+08:00,4.8548946,237.61934,18.3,1006.8921,71.460754,112.0,358.16418,49.0,13.05,0.0,0.0,,1.0
2020-09-26 19:00:00+08:00,3.920459,232.25313,17.5,1007.46405,75.39509,3.0,18.460249,2.0,13.1,0.0,0.0,,0.0
2020-09-26 20:00:00+08:00,2.9206164,231.95291,17.25,1007.7543,78.1084,0.0,0.0,0.0,13.4,0.0,0.0,,0.0
2020-09-26 21:00:00+08:00,2.2671568,228.57643,16.8,1008.2371,79.8446,0.0,0.0,0.0,13.3,0.0,0.0,,0.0
2020-09-26 22:00:00+08:00,2.0,216.86998,16.5,1008.2283,80.85165,0.0,0.0,0.0,13.2,0.0,0.0,,0.0
2020-09-26 23:00:00+08:00,2.4413111,214.9921,16.25,1008.221,83.49804,0.0,0.0,0.0,13.45,0.0,0.0,,0.0
2020-09-27 00:00:00+08:00,1.9235384,207.89717,16.0,1008.0154,86.51157,0.0,0.0,0.0,13.75,0.0,0.0,,0.0
2020-09-27 01:00:00+08:00,2.1931713,204.22774,14.7,1007.67993,91.62098,0.0,0.0,0.0,13.35,0.0,0.0,,0.0
2020-09-27 02:00:00+08:00,2.2203605,172.23492,14.15,1007.16766,91.88668,0.0,0.0,0.0,12.85,0.0,0.2,,0.0
2020-09-27 03:00:00+08:00,1.9849433,139.08571,14.2,1007.1694,92.79496,0.0,0.0,0.0,13.05,0.0,0.2,,0.0
2020-09-27 04:00:00+08:00,1.5524175,104.93147,14.25,1007.27,91.89274,0.0,0.0,0.0,12.95,0.0,0.1,,0.0
2020-09-27 05:00:00+08:00,1.7088008,69.44387,13.4,1007.83966,94.59634,0.0,0.0,0.0,12.55,0.0,0.1,,0.0
2020-09-27 06:00:00+08:00,1.2041595,48.366554,14.55,1008.76624,93.42014,0.0,0.0,0.0,13.5,0.0,0.1,,0.0
2020-09-27 07:00:00+08:00,2.0615528,39.09386,15.2,1009.4794,91.058876,34.0,141.26266,17.0,13.75,0.0,0.0,,1.0
2020-09-27 08:00:00+08:00,1.3601471,36.027473,16.8,1009.923,82.217316,185.0,371.37576,72.0,13.75,0.0,0.0,,1.0
2020-09-27 09:00:00+08:00,1.0630146,131.18582,18.3,1010.16473,71.460754,382.0,524.91895,115.0,13.05,0.0,0.0,,1.0
2020-09-27 10:00:00+08:00,1.3341664,192.99461,19.55,1010.20056,62.310593,624.0,722.76355,133.0,12.15,0.0,0.0,,1.0
2020-09-27 11:00:00+08:00,2.408319,228.36655,20.45,1009.8295,57.21176,754.0,739.3985,159.0,11.7,0.0,0.0,,1.0
2020-09-27 12:00:00+08:00,3.2649655,229.9698,20.3,1009.4284,57.744022,659.0,499.87137,221.0,11.7,0.0,0.0,,1.0
2020-09-27 13:00:00+08:00,4.1231055,219.09384,20.05,1008.7271,56.73587,631.0,481.42734,203.0,11.2,0.0,0.0,,1.0
2020-09-27 14:00:00+08:00,4.4418464,211.18492,19.85,1008.4239,57.8248,602.0,417.9337,250.0,11.3,0.0,0.0,,1.0
2020-09-27 15:00:00+08:00,4.802083,211.37296,19.9,1008.2272,58.607212,693.0,711.70264,167.0,11.55,0.0,0.0,,1.0
2020-09-27 16:00:00+08:00,4.7885275,208.70586,19.15,1008.3048,61.403,454.0,530.2025,143.0,11.55,0.0,0.0,,1.0
2020-09-27 17:00:00+08:00,4.248529,206.56499,18.5,1008.58374,65.011765,214.0,204.99396,133.0,11.8,0.0,0.0,,1.0
2020-09-27 18:00:00+08:00,3.2572994,197.87878,17.95,1008.76624,67.29481,81.0,185.57013,48.0,11.8,0.0,0.0,,1.0
2020-09-27 19:00:00+08:00,1.5297059,191.30989,16.8,1009.1296,74.052704,3.0,18.138838,2.0,12.15,0.0,0.0,,0.0
2020-09-27 20:00:00+08:00,2.4,180.0,17.25,1009.5393,70.33167,0.0,0.0,0.0,11.8,0.0,0.0,,0.0
2020-09-27 21:00:00+08:00,2.236068,169.6952,16.2,1009.50885,76.6801,0.0,0.0,0.0,12.1,0.0,0.0,,0.0
2020-09-27 22:00:00+08:00,1.9697715,156.0375,15.3,1009.6806,81.49132,0.0,0.0,0.0,12.15,0.0,0.0,,0.0
2020-09-27 23:00:00+08:00,1.6278821,132.5104,14.85,1009.66754,83.33336,0.0,0.0,0.0,12.05,0.0,0.0,,0.0
2020-09-28 00:00:00+08:00,2.3600848,126.384445,13.55,1009.52985,87.99921,0.0,0.0,0.0,11.6,0.0,0.0,,0.0
2020-09-28 01:00:00+08:00,2.0,143.13002,13.75,1009.1392,86.29024,0.0,0.0,0.0,11.5,0.0,0.0,,0.0
2020-09-28 02:00:00+08:00,2.2472205,147.72438,13.35,1008.63135,89.44757,0.0,0.0,0.0,11.65,0.0,0.0,,0.0
2020-09-28 03:00:00+08:00,1.9104972,132.87889,13.5,1008.53656,87.70444,0.0,0.0,0.0,11.5,0.0,0.0,,0.0
2020-09-28 04:00:00+08:00,1.421267,129.28938,15.0,1008.6805,80.650215,0.0,0.0,0.0,11.7,0.0,0.0,,0.0
2020-09-28 05:00:00+08:00,1.811077,186.3401,15.4,1009.188,80.439095,0.0,0.0,0.0,12.05,0.0,0.0,,0.0
2020-09-28 06:00:00+08:00,1.9235383,171.02745,14.5,1009.65717,85.23587,0.0,0.0,0.0,12.05,0.0,0.0,,0.0
2020-09-28 07:00:00+08:00,1.2041595,184.76355,15.6,1010.18536,85.35206,45.0,203.98839,20.0,13.15,0.0,0.0,,1.0
2020-09-28 08:00:00+08:00,1.2529964,208.61037,17.15,1010.9248,76.82986,212.0,450.41025,73.0,13.05,0.0,0.1,,1.0
2020-09-28 09:00:00+08:00,2.7018511,218.991,18.6,1011.26416,68.09543,400.0,571.3888,107.0,12.6,0.0,0.0,,1.0
2020-09-28 10:00:00+08:00,2.9732137,222.27362,19.35,1011.5833,64.13522,564.0,620.5979,140.0,12.4,0.0,0.1,,1.0
2020-09-28 11:00:00+08:00,3.2557642,227.4896,20.15,1011.3086,59.838737,686.0,601.27924,200.0,12.1,0.0,0.0,,1.0
2020-09-28 12:00:00+08:00,3.9824615,231.1155,20.4,1011.018,59.701576,785.0,656.0814,208.0,12.3,0.0,0.0,,1.0
2020-09-28 13:00:00+08:00,4.4553337,225.90929,20.1,1010.712,61.82484,701.0,672.6984,101.0,12.55,0.0,0.0,,1.0
2020-09-28 14:00:00+08:00,4.609772,220.60121,20.35,1010.42175,60.280727,818.0,791.87006,149.0,12.4,0.0,0.0,,1.0
2020-09-28 15:00:00+08:00,4.604346,214.3804,20.2,1010.3182,59.65403,697.0,784.9993,115.0,12.1,0.0,0.0,,1.0
2020-09-28 16:00:00+08:00,4.8548946,212.38066,19.95,1010.3111,59.59451,555.0,761.0105,107.0,11.85,0.0,0.0,,1.0
2020-09-28 17:00:00+08:00,4.9193497,206.56499,19.3,1010.2925,61.640827,298.0,480.95694,107.0,11.75,0.0,0.0,,1.0
2020-09-28 18:00:00+08:00,4.3324356,198.85326,18.45,1010.56586,66.51744,118.0,372.6902,51.0,12.1,0.0,0.0,,1.0
2020-09-28 19:00:00+08:00,3.471311,191.6336,17.35,1011.3272,72.942116,4.0,17.825329,3.0,12.45,0.0,0.0,,0.0
2020-09-28 20:00:00+08:00,3.0149627,185.7105,16.85,1012.3045,76.03191,0.0,0.0,0.0,12.6,0.0,0.0,,0.0
2020-09-28 21:00:00+08:00,2.5,180.0,16.15,1012.4823,80.01542,0.0,0.0,0.0,12.7,0.0,0.0,,0.0
2020-09-28 22:00:00+08:00,1.8973665,161.56496,15.3,1012.358,85.04185,0.0,0.0,0.0,12.8,0.0,0.0,,0.0
2020-09-28 23:00:00+08:00,1.8384776,157.61983,14.7,1012.04297,86.95287,0.0,0.0,0.0,12.55,0.0,0.0,,0.0
2020-09-29 00:00:00+08:00,1.8384776,157.61983,14.7,1011.94385,87.52469,0.0,0.0,0.0,12.65,0.0,0.0,,0.0
2020-09-29 01:00:00+08:00,1.7804494,141.84273,14.4,1011.3401,89.236336,0.0,0.0,0.0,12.65,0.0,0.0,,0.0
2020-09-29 02:00:00+08:00,1.8788295,154.7989,14.35,1010.94183,88.94034,0.0,0.0,0.0,12.55,0.0,0.0,,0.0
2020-09-29 03:00:00+08:00,2.0248456,159.77505,14.8,1010.7568,89.26795,0.0,0.0,0.0,13.05,0.0,0.0,,0.0
2020-09-29 04:00:00+08:00,1.7029386,139.76372,13.9,1010.631,91.27106,0.0,0.0,0.0,12.5,0.0,0.0,,0.0
2020-09-29 05:00:00+08:00,1.7,118.072395,13.2,1010.90753,92.131836,0.0,0.0,0.0,11.95,0.0,0.0,,0.0
2020-09-29 06:00:00+08:00,1.7117243,96.70974,12.5,1011.58075,92.3958,0.0,0.0,0.0,11.3,0.0,0.0,,0.0
2020-09-29 07:00:00+08:00,2.184033,74.054535,14.4,1012.33167,86.07114,56.0,256.53748,24.0,12.1,0.0,0.0,,1.0
2020-09-29 08:00:00+08:00,1.5652475,116.56499,16.9,1013.49585,74.55822,241.0,517.7733,79.0,12.35,0.0,0.0,,1.0
2020-09-29 09:00:00+08:00,2.7658634,167.4712,18.55,1013.5439,63.74763,416.0,530.1309,142.0,11.55,0.0,0.0,,1.0
2020-09-29 10:00:00+08:00,2.8017852,182.04536,19.55,1013.07666,58.52236,620.0,567.6717,230.0,11.2,0.0,0.0,,1.0
2020-09-29 11:00:00+08:00,3.1016126,200.77234,20.5,1012.70685,54.997665,798.0,756.36456,184.0,11.15,0.0,0.0,,1.0
2020-09-29 12:00:00+08:00,4.060788,217.99878,20.85,1012.122,56.188705,925.0,931.297,103.0,11.8,0.0,0.0,,1.0
2020-09-29 13:00:00+08:00,4.9819674,218.48022,20.5,1011.81433,57.792953,939.0,936.53986,101.0,11.9,0.0,0.0,,1.0
2020-09-29 14:00:00+08:00,5.2430906,214.90257,20.3,1011.4119,57.36396,881.0,922.83386,99.0,11.6,0.0,0.0,,1.0
2020-09-29 15:00:00+08:00,5.420332,209.8759,20.0,1011.20496,59.019703,759.0,894.17615,94.0,11.75,0.0,0.0,,1.0
2020-09-29 16:00:00+08:00,5.3310413,203.19861,19.45,1010.99115,61.270107,579.0,834.4639,86.0,11.8,0.0,0.0,,1.0
2020-09-29 17:00:00+08:00,5.440588,197.10281,18.65,1011.2658,64.1922,361.0,724.10223,72.0,11.75,0.0,0.0,,1.0
2020-09-29 18:00:00+08:00,4.86621,189.46225,17.8,1011.5386,67.70927,135.0,500.74307,44.0,11.75,0.0,0.0,,1.0
2020-09-29 19:00:00+08:00,4.4045434,182.60251,17.1,1011.7166,72.65814,5.0,17.519981,4.0,12.15,0.0,0.0,,0.0
2020-09-29 20:00:00+08:00,4.00125,181.43207,16.5,1012.2941,73.75719,0.0,0.0,0.0,11.8,0.0,0.0,,0.0
2020-09-29 21:00:00+08:00,3.8118236,175.4861,16.3,1012.2883,74.70199,0.0,0.0,0.0,11.8,0.0,0.0,,0.0
2020-09-29 22:00:00+08:00,3.436568,171.6342,15.95,1012.07983,75.6357,0.0,0.0,0.0,11.65,0.0,0.0,,0.0
2020-09-29 23:00:00+08:00,2.9410882,162.18102,15.55,1011.7706,76.57686,0.0,0.0,0.0,11.45,0.0,0.0,,0.0
2020-09-30 00:00:00+08:00,2.2203603,144.16226,14.6,1011.2466,81.13124,0.0,0.0,0.0,11.4,0.0,0.0,,0.0
2020-09-30 01:00:00+08:00,1.9723083,120.46546,13.7,1010.82336,84.86889,0.0,0.0,0.0,11.2,0.0,0.0,,0.0
