latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (percent)
2024-01-08 15:00:00,5.8077536,182.96088,21.3,1003.6052,87.55684,0.0,0.0,0.0,19.15,0.0,0.0,
2024-01-08 16:00:00,6.0033326,181.9091,21.1,1003.2029,86.723015,0.0,0.0,0.0,18.8,0.0,0.0,
2024-01-08 17:00:00,6.3007936,180.90936,21.15,1002.7082,83.26905,0.0,0.0,0.0,18.2,0.0,0.0,
2024-01-08 18:00:00,6.400781,180.89516,20.95,1002.50446,82.984505,0.0,0.0,0.0,17.95,0.0,0.0,
2024-01-08 19:00:00,6.2128897,176.30869,20.75,1002.3004,82.43981,0.0,0.0,0.0,17.65,0.0,0.0,
2024-01-08 20:00:00,6.328507,174.55975,20.85,1002.3033,80.39756,0.0,0.0,0.0,17.35,0.0,0.0,
2024-01-08 21:00:00,6.412488,176.42374,20.85,1002.50165,80.14393,0.0,0.0,0.0,17.3,0.0,0.0,
2024-01-08 22:00:00,6.503076,178.23764,21.0,1003.2,78.16227,4.0,0.0,4.0,17.05,0.0,0.0,
2024-01-08 23:00:00,6.6030297,178.26433,21.65,1003.61505,73.928764,89.0,135.06209,64.0,16.8,0.0,0.0,
2024-01-09 00:00:00,6.600757,179.13197,23.2,1003.7573,64.96941,310.0,478.54053,121.0,16.25,0.0,0.0,
2024-01-09 01:00:00,6.449806,187.12492,23.6,1004.1651,64.64253,354.0,132.16595,276.0,16.55,0.0,0.0,
2024-01-09 02:00:00,6.5924196,189.60513,25.0,1004.0052,57.39329,600.0,291.76962,379.0,16.0,0.0,0.0,
2024-01-09 03:00:00,6.9123073,194.23732,25.3,1003.815,60.269066,837.0,615.5461,292.0,17.05,0.0,0.0,
2024-01-09 04:00:00,7.5286117,196.9909,25.45,1003.42224,60.11326,1018.0,814.26886,232.0,17.15,0.0,0.0,
2024-01-09 05:00:00,7.912016,196.14441,25.5,1003.2252,59.36848,1043.0,822.8545,227.0,17.0,0.0,0.0,
2024-01-09 06:00:00,8.20061,195.56157,25.6,1003.02966,59.3919,1027.0,873.541,186.0,17.1,0.0,0.0,
2024-01-09 07:00:00,8.246211,194.03627,25.15,1002.62054,62.367092,944.0,910.86615,142.0,17.45,0.0,0.0,
2024-01-09 08:00:00,8.354639,191.0409,24.6,1002.20874,64.448105,792.0,903.44135,114.0,17.45,0.0,0.0,
2024-01-09 09:00:00,8.657945,186.63242,23.9,1001.99115,68.27869,586.0,833.9852,101.0,17.7,0.0,0.0,
2024-01-09 10:00:00,8.509407,182.69423,23.05,1002.3646,71.64384,344.0,661.9513,89.0,17.65,0.0,0.0,
2024-01-09 11:00:00,8.1,180.0,22.05,1002.6343,76.85219,126.0,428.89355,51.0,17.8,0.0,0.0,
2024-01-09 12:00:00,7.0007143,180.81844,21.3,1002.8117,80.711296,5.0,18.1173,4.0,17.85,0.0,0.0,
2024-01-09 13:00:00,6.6068144,177.39749,20.85,1003.29504,82.45195,0.0,0.0,0.0,17.75,0.0,0.0,
2024-01-09 14:00:00,6.7742157,171.51114,20.6,1003.387,84.25974,0.0,0.0,0.0,17.85,0.0,0.0,
2024-01-09 15:00:00,6.432729,168.34074,20.5,1003.1858,85.58451,0.0,0.0,0.0,18.0,0.0,0.0,
2024-01-09 16:00:00,6.041523,167.57407,20.25,1002.7822,87.73858,0.0,0.0,0.0,18.15,0.0,0.0,
2024-01-09 17:00:00,5.7271285,167.90526,20.2,1002.1856,88.28685,0.0,0.0,0.0,18.2,0.0,0.0,
2024-01-09 18:00:00,5.824946,168.11136,20.15,1001.49005,88.005875,0.0,0.0,0.0,18.1,0.0,0.0,
2024-01-09 19:00:00,5.846366,167.1523,20.1,1000.9926,88.00155,0.0,0.0,0.0,18.05,0.0,0.0,
2024-01-09 20:00:00,5.0921507,160.49747,20.1,1000.9926,87.72546,0.0,0.0,0.0,18.0,0.0,0.0,
2024-01-09 21:00:00,3.9357338,152.78398,19.7,1001.2792,90.20975,0.0,0.0,0.0,18.05,0.0,0.0,
2024-01-09 22:00:00,2.8017852,145.17545,19.25,1001.66296,92.477585,7.0,33.87144,5.0,18.0,0.0,0.0,
2024-01-09 23:00:00,2.5806975,144.46223,20.95,1002.3061,82.984505,123.0,301.2663,68.0,17.95,0.0,0.0,
2024-01-10 00:00:00,2.2203605,172.23492,23.35,1002.5712,68.38575,351.0,651.9434,95.0,17.2,0.0,0.0,
2024-01-10 01:00:00,2.7166157,186.3401,26.2,1002.2525,51.434456,587.0,831.3092,98.0,15.4,0.0,0.0,
2024-01-10 02:00:00,3.7,198.92474,28.4,1002.1132,45.35708,791.0,902.2233,109.0,15.45,0.0,0.0,
2024-01-10 03:00:00,5.5470715,207.95087,28.65,1001.82214,49.657734,950.0,942.00055,117.0,17.1,0.0,0.0,
2024-01-10 04:00:00,6.8883963,207.68097,28.1,1001.41064,49.98772,1050.0,963.0804,121.0,16.7,0.0,0.0,
2024-01-10 05:00:00,7.0007143,201.80147,27.9,1001.00836,48.215546,1082.0,968.3221,122.0,15.95,0.0,0.0,
2024-01-10 06:00:00,7.3736014,200.64706,27.85,1000.6104,46.984207,1049.0,964.86,120.0,15.5,0.0,0.0,
2024-01-10 07:00:00,7.4040527,196.47696,27.35,1000.2996,50.27029,948.0,944.5573,116.0,16.1,0.0,0.0,
2024-01-10 08:00:00,7.495332,193.1092,26.8,999.5902,53.940907,782.0,880.17267,121.0,16.7,0.0,0.0,
2024-01-10 09:00:00,6.760177,187.65056,25.85,999.4656,58.332935,517.0,534.2445,206.0,17.05,0.0,0.0,
2024-01-10 10:00:00,6.6910386,189.46225,24.2,999.4204,69.2018,243.0,173.68529,176.0,18.2,0.0,0.0,
2024-01-10 11:00:00,5.6142673,184.08554,23.1,999.9854,75.58181,103.0,194.02734,69.0,18.55,0.0,0.0,
2024-01-10 12:00:00,5.308484,183.23964,22.25,1000.06104,80.33216,5.0,18.067333,4.0,18.7,0.0,0.0,
2024-01-10 13:00:00,5.508176,183.12207,21.9,1000.24976,81.807915,0.0,0.0,0.0,18.65,0.0,0.0,
2024-01-10 14:00:00,5.423099,185.29,21.8,1000.34607,79.76968,0.0,0.0,0.0,18.15,0.0,0.0,
2024-01-10 15:00:00,6.500769,180.88138,21.65,1000.14374,79.000244,0.0,0.0,0.0,17.85,0.0,0.0,
2024-01-10 16:00:00,5.821512,175.07298,21.2,999.9327,82.49432,0.0,0.0,0.0,18.1,0.0,0.0,
2024-01-10 17:00:00,5.8034477,178.02512,20.95,999.7275,86.168015,0.0,0.0,0.0,18.55,0.0,0.0,
2024-01-10 18:00:00,5.770615,171.02745,20.75,999.7218,88.886475,0.0,0.0,0.0,18.85,0.0,0.0,
2024-01-10 19:00:00,5.3935146,169.31514,20.55,999.4187,90.26981,0.0,0.0,0.0,18.9,0.0,0.0,
2024-01-10 20:00:00,5.333854,173.54128,20.4,999.6126,91.3938,0.0,0.0,0.0,18.95,0.0,0.0,
2024-01-10 21:00:00,5.408327,176.82024,20.45,999.7134,92.832115,0.0,0.0,0.0,19.25,0.0,0.0,
2024-01-10 22:00:00,5.5226803,174.80566,20.75,1000.31683,90.84821,5.0,0.0,5.0,19.2,0.0,0.0,
2024-01-10 23:00:00,6.873136,171.6342,22.0,1000.6493,81.82038,112.0,238.85641,69.0,18.75,0.0,0.0,
2024-01-11 00:00:00,7.0028567,181.63654,23.5,1000.5915,74.24119,328.0,563.5273,108.0,18.65,0.0,0.0,
2024-01-11 01:00:00,6.661081,187.76508,24.4,1001.0131,70.113,520.0,608.9044,163.0,18.6,0.0,0.0,
2024-01-11 02:00:00,6.760177,187.65056,25.45,1000.94244,65.65015,731.0,727.75085,182.0,18.55,0.0,0.0,
2024-01-11 03:00:00,7.0092797,194.03627,26.15,1000.46564,62.785374,881.0,766.54456,204.0,18.5,0.0,0.0,
2024-01-11 04:00:00,7.3736014,200.64706,26.05,1000.26447,63.753475,986.0,761.46313,252.0,18.65,0.0,0.0,
2024-01-11 05:00:00,7.738863,205.2405,25.75,1000.2563,66.537964,1026.0,798.0868,235.0,19.05,0.0,0.0,
2024-01-11 06:00:00,7.7472577,203.58704,25.7,1000.1559,65.70223,1007.0,825.6446,212.0,18.8,0.0,0.0,
2024-01-11 07:00:00,7.7472577,203.58704,25.3,999.6489,66.862816,903.0,808.04407,191.0,18.7,0.0,0.0,
2024-01-11 08:00:00,7.31642,201.65605,24.8,999.2387,69.53406,764.0,823.7425,145.0,18.85,0.0,0.0,
2024-01-11 09:00:00,7.116881,199.70807,24.15,999.31995,73.88823,562.0,756.9059,121.0,19.2,0.0,0.0,
2024-01-11 10:00:00,7.05195,198.17812,23.2,999.78986,77.99491,326.0,577.4318,103.0,19.15,0.0,0.0,
2024-01-11 11:00:00,6.963476,192.43954,22.3,1000.0624,81.85773,116.0,336.19122,57.0,19.05,0.0,0.0,
2024-01-11 12:00:00,6.661081,187.76508,21.6,1000.53876,85.162895,5.0,18.036095,4.0,19.0,0.0,0.0,
2024-01-11 13:00:00,5.813777,183.94511,21.1,1000.8226,85.64528,0.0,0.0,0.0,18.6,0.0,0.0,
2024-01-11 14:00:00,5.4332314,186.3401,21.0,1000.8197,86.442894,0.0,0.0,0.0,18.65,0.0,0.0,
2024-01-11 15:00:00,4.704253,182.4366,20.8,1000.7149,85.883804,0.0,0.0,0.0,18.35,0.0,0.0,
2024-01-11 16:00:00,4.604346,177.5105,20.5,1000.508,89.424126,0.0,0.0,0.0,18.7,0.0,0.0,
2024-01-11 17:00:00,4.4011364,178.69807,20.35,999.90894,89.133224,0.0,0.0,0.0,18.5,0.0,0.0,
2024-01-11 18:00:00,4.6270943,186.20335,20.5,999.2187,87.76043,0.0,0.0,0.0,18.4,0.0,0.0,
2024-01-11 19:00:00,4.110961,184.18483,20.45,999.01917,89.141045,0.0,0.0,0.0,18.6,0.0,0.0,
2024-01-11 20:00:00,3.522783,173.4803,20.3,998.7172,90.81832,0.0,0.0,0.0,18.75,0.0,0.0,
2024-01-11 21:00:00,3.206244,183.57626,20.2,998.9128,91.38123,0.0,0.0,0.0,18.75,0.0,0.0,
2024-01-11 22:00:00,2.9017239,181.97488,20.4,999.51337,90.259285,5.0,17.708017,4.0,18.75,0.0,0.0,
2024-01-11 23:00:00,3.6496572,189.46225,22.15,999.95905,80.82279,116.0,321.1438,59.0,18.7,0.0,0.0,
2024-01-12 00:00:00,3.0083218,201.4478,23.55,999.7004,74.01776,311.0,520.4385,109.0,18.65,0.0,0.0,
2024-01-12 01:00:00,2.9546573,203.9625,24.8,999.93304,69.31721,471.0,419.24765,226.0,18.8,0.0,0.0,
2024-01-12 02:00:00,2.9732137,227.72638,25.8,999.76166,66.7559,719.0,707.9699,186.0,19.15,0.0,0.0,
2024-01-12 03:00:00,4.159327,242.81897,26.35,999.7767,65.63276,893.0,816.2508,173.0,19.4,0.0,0.0,
2024-01-12 04:00:00,4.88467,247.1094,26.6,999.18805,63.475418,1016.0,909.42505,140.0,19.1,0.0,0.0,
2024-01-12 05:00:00,5.515433,247.61981,26.75,998.89453,63.310513,1065.0,957.79913,116.0,19.2,0.0,0.0,
2024-01-12 06:00:00,5.3665633,243.43501,26.5,998.59045,64.85252,1034.0,950.2573,119.0,19.35,0.0,0.0,
2024-01-12 07:00:00,5.4037023,231.009,26.35,998.09033,67.28347,936.0,932.6169,114.0,19.8,0.0,0.0,
2024-01-12 08:00:00,5.7688823,213.6901,25.35,998.16223,70.29106,760.0,817.9952,145.0,19.55,0.0,0.0,
2024-01-12 09:00:00,5.7775426,203.45905,24.85,997.9504,69.76099,568.0,788.94714,108.0,18.95,0.0,0.0,
2024-01-12 10:00:00,5.8872743,200.89784,23.5,998.5086,76.11925,346.0,682.9943,82.0,19.05,0.0,0.0,
2024-01-12 11:00:00,5.7584724,200.32323,22.5,998.97705,84.46686,125.0,432.67487,49.0,19.75,0.0,0.0,
2024-01-12 12:00:00,4.9335585,197.70052,21.85,999.3558,88.42406,5.0,18.021309,4.0,19.85,0.0,0.0,
2024-01-12 13:00:00,5.2773094,189.81923,21.35,999.9368,86.20703,0.0,0.0,0.0,18.95,0.0,0.0,
2024-01-12 14:00:00,4.304649,177.33705,21.35,999.9368,87.56126,0.0,0.0,0.0,19.2,0.0,0.0,
2024-01-12 15:00:00,2.8792362,159.67677,20.6,999.7174,92.83996,0.0,0.0,0.0,19.4,0.0,0.0,
2024-01-12 16:00:00,1.5297059,168.69011,20.1,999.0091,94.86132,0.0,0.0,0.0,19.25,0.0,0.0,
2024-01-12 17:00:00,1.9924859,162.47433,19.2,998.58704,96.022415,0.0,0.0,0.0,18.55,0.0,0.0,
2024-01-12 18:00:00,1.7720045,196.38962,19.25,997.99347,94.82876,0.0,0.0,0.0,18.4,0.0,0.0,
2024-01-12 19:00:00,2.408319,221.63345,18.65,997.2824,96.00604,0.0,0.0,0.0,18.0,0.0,0.0,
2024-01-12 20:00:00,2.4758837,226.63654,18.45,997.27673,96.60608,0.0,0.0,0.0,17.9,0.0,0.0,
2024-01-12 21:00:00,1.8384775,224.9999,19.7,997.4113,95.44005,0.0,0.0,0.0,18.95,0.0,0.0,
2024-01-12 22:00:00,1.6155494,201.80147,20.2,998.4169,95.456955,5.0,18.120289,4.0,19.45,0.0,0.0,
2024-01-12 23:00:00,2.6400757,217.30403,21.8,998.85834,87.32941,91.0,171.46028,61.0,19.6,0.0,0.0,
2024-01-13 00:00:00,2.6172504,226.54811,23.35,998.8021,78.50382,302.0,489.7816,113.0,19.4,0.0,0.0,
2024-01-13 01:00:00,3.3421547,218.92755,24.65,999.2346,71.263,498.0,506.45633,203.0,19.1,0.0,0.0,
2024-01-13 02:00:00,3.8209944,227.12111,25.5,999.2575,69.02067,719.0,693.42114,198.0,19.4,0.0,0.0,
2024-01-13 03:00:00,4.4407206,234.16226,26.0,998.8746,66.79651,900.0,830.88934,168.0,19.35,0.0,0.0,
2024-01-13 04:00:00,4.743417,235.30478,26.35,998.5863,65.63276,1027.0,929.8211,132.0,19.4,0.0,0.0,
2024-01-13 05:00:00,4.992995,237.26477,26.55,998.5916,65.47068,1059.0,931.86804,136.0,19.55,0.0,0.0,
2024-01-13 06:00:00,5.077401,237.87503,26.5,998.19366,65.86817,1023.0,919.12573,138.0,19.6,0.0,0.0,
2024-01-13 07:00:00,5.269725,236.61147,26.15,997.9858,67.66209,920.0,890.44073,135.0,19.7,0.0,0.0,
2024-01-13 08:00:00,4.9648767,235.66972,25.7,997.7753,71.232895,762.0,845.5697,126.0,20.1,0.0,0.0,
2024-01-13 09:00:00,4.8259716,235.9806,25.05,997.65814,73.81096,552.0,737.0721,122.0,20.05,0.0,0.0,
2024-01-13 10:00:00,4.327817,229.68597,24.0,997.8281,79.57509,333.0,628.27234,90.0,20.25,0.0,0.0,
2024-01-13 11:00:00,3.679674,222.79738,22.95,998.1961,85.56587,120.0,381.3328,53.0,20.4,0.0,0.0,
2024-01-13 12:00:00,3.4655447,226.16905,22.55,998.5818,87.66661,5.0,18.024712,4.0,20.4,0.0,0.0,
2024-01-13 13:00:00,3.9597979,224.9999,21.75,999.1547,87.86884,0.0,0.0,0.0,19.65,0.0,0.0,
2024-01-13 14:00:00,3.275668,211.26367,21.75,999.2539,87.32489,0.0,0.0,0.0,19.55,0.0,0.0,
2024-01-13 15:00:00,2.8792362,200.32323,21.85,999.455,86.793205,0.0,0.0,0.0,19.55,0.0,0.0,
2024-01-13 16:00:00,2.7784889,210.25635,21.9,998.9604,86.26035,0.0,0.0,0.0,19.5,0.0,0.0,
2024-01-13 17:00:00,2.9068882,229.18501,21.5,998.35425,88.39515,0.0,0.0,0.0,19.5,0.0,0.0,
2024-01-13 18:00:00,3.2202482,233.84172,21.45,997.6585,89.21868,0.0,0.0,0.0,19.6,0.0,0.0,
2024-01-13 19:00:00,2.8999999,226.39711,21.05,997.74634,91.7186,0.0,0.0,0.0,19.65,0.0,0.0,
2024-01-13 20:00:00,3.1890438,221.18582,21.35,997.854,90.04597,0.0,0.0,0.0,19.65,0.0,0.0,
2024-01-13 21:00:00,3.4999998,216.86998,21.45,997.95605,89.21868,0.0,0.0,0.0,19.6,0.0,0.0,
2024-01-13 22:00:00,3.4,208.07239,21.45,998.2536,88.94202,3.0,0.0,3.0,19.55,0.0,0.0,
2024-01-13 23:00:00,3.8910153,205.90645,22.35,998.477,82.89014,103.0,260.97473,58.0,19.3,0.0,0.0,
2024-01-14 00:00:00,3.7443287,214.11452,23.05,998.49646,77.972916,208.0,151.18759,150.0,19.0,0.0,0.0,
2024-01-14 01:00:00,3.7443287,214.11452,24.5,998.437,73.48912,459.0,377.21646,240.0,19.45,0.0,0.0,
2024-01-14 02:00:00,3.8600519,216.57312,25.65,998.5672,68.40877,646.0,496.1134,274.0,19.4,0.0,0.0,
2024-01-14 03:00:00,4.263801,230.7106,26.3,998.38635,66.85731,806.0,542.1234,329.0,19.65,0.0,0.0,
2024-01-14 04:00:00,5.249762,229.63554,26.5,997.99524,66.48424,1000.0,827.5831,204.0,19.75,0.0,0.0,
2024-01-14 05:00:00,5.663921,227.86247,26.6,997.89856,64.873634,1032.0,841.30566,199.0,19.45,0.0,0.0,
2024-01-14 06:00:00,5.728001,225.70723,26.35,997.69354,65.63276,952.0,687.57135,290.0,19.4,0.0,0.0,
2024-01-14 07:00:00,5.9396963,224.9999,25.75,997.1813,68.854744,787.0,488.8098,356.0,19.6,0.0,0.0,
2024-01-14 08:00:00,5.7801385,217.26648,25.15,997.16504,71.1327,571.0,316.3152,333.0,19.55,0.0,0.0,
2024-01-14 09:00:00,5.8591805,207.43964,24.7,997.1529,73.523254,415.0,318.6834,229.0,19.65,0.0,0.0,
2024-01-14 10:00:00,5.9135437,198.74144,23.85,997.4272,77.60714,242.0,196.41577,166.0,19.7,0.0,0.0,
2024-01-14 11:00:00,5.2392745,193.24052,23.3,997.809,79.726006,66.0,0.0,66.0,19.6,0.0,0.0,
2024-01-14 12:00:00,4.707441,192.26476,22.9,997.897,81.67813,4.0,0.0,4.0,19.6,0.0,0.0,
2024-01-14 13:00:00,4.440721,187.76508,22.15,998.4713,84.166824,0.0,0.0,0.0,19.35,0.0,0.0,
2024-01-14 14:00:00,4.3104525,183.99083,22.15,999.0664,84.69192,0.0,0.0,0.0,19.45,0.0,0.0,
2024-01-14 15:00:00,3.9,180.0,21.9,998.762,86.26035,0.0,0.0,0.0,19.5,0.0,0.0,
2024-01-14 16:00:00,3.8052595,183.01273,21.95,998.3666,85.99758,0.0,0.0,0.0,19.5,0.0,0.0,
2024-01-14 17:00:00,3.5128336,175.101,21.9,997.671,85.459526,0.0,0.0,0.0,19.35,0.0,0.0,
2024-01-14 18:00:00,3.5057096,176.72958,21.55,997.3638,87.5789,0.0,0.0,0.0,19.4,0.0,0.0,
2024-01-14 19:00:00,3.7054014,176.906,21.3,997.05927,89.2071,0.0,0.0,0.0,19.45,0.0,0.0,
2024-01-14 20:00:00,3.4234486,173.29025,21.2,997.05646,89.477196,0.0,0.0,0.0,19.4,0.0,0.0,
2024-01-14 21:00:00,3.1575305,169.04597,21.25,997.05774,88.64993,0.0,0.0,0.0,19.3,0.0,0.0,
2024-01-14 22:00:00,2.8635643,167.90526,21.2,997.55237,88.92221,4.0,19.017685,3.0,19.3,0.0,0.0,
2024-01-14 23:00:00,3.49285,166.75948,22.55,997.8875,81.888756,109.0,329.70764,53.0,19.3,0.0,0.0,
2024-01-15 00:00:00,3.2,180.0,24.4,997.93823,72.56277,306.0,521.851,107.0,19.15,0.0,0.0,
2024-01-15 01:00:00,4.0521603,195.75124,25.55,998.26715,69.46065,539.0,699.9302,134.0,19.55,0.0,0.0,
2024-01-15 02:00:00,5.0990195,205.55992,26.2,998.1855,68.09292,758.0,848.6067,123.0,19.85,0.0,0.0,
2024-01-15 03:00:00,5.7306194,209.24873,26.5,997.6977,66.690704,921.0,908.118,123.0,19.8,0.0,0.0,
2024-01-15 04:00:00,6.105735,211.60745,26.75,997.2082,65.71578,1023.0,933.30676,126.0,19.8,0.0,0.0,
2024-01-15 05:00:00,6.242595,215.21768,26.9,997.11316,64.9369,1061.0,949.7414,121.0,19.75,0.0,0.0,
2024-01-15 06:00:00,6.2128897,213.17853,26.65,997.2057,66.30906,1028.0,941.09235,122.0,19.85,0.0,0.0,
2024-01-15 07:00:00,6.2433968,211.90807,26.4,997.0005,67.71174,926.0,914.00214,120.0,19.95,0.0,0.0,
2024-01-15 08:00:00,5.866856,209.62366,25.95,996.39307,69.32171,760.0,839.7372,128.0,19.9,0.0,0.0,
2024-01-15 09:00:00,5.5946403,204.27443,25.1,995.9736,73.59135,560.0,760.4731,116.0,20.05,0.0,0.0,
2024-01-15 10:00:00,5.2201533,200.17073,24.1,995.94635,78.85463,337.0,638.2172,90.0,20.2,0.0,0.0,
2024-01-15 11:00:00,4.6840153,196.1135,23.25,996.1213,83.25267,112.0,313.35025,57.0,20.25,0.0,0.0,
2024-01-15 12:00:00,4.1231055,194.03627,22.75,996.3059,85.81048,5.0,18.076002,4.0,20.25,0.0,0.0,
2024-01-15 13:00:00,4.2720017,196.31393,21.9,996.97675,89.52992,0.0,0.0,0.0,20.1,0.0,0.0,
2024-01-15 14:00:00,4.3416586,194.67644,21.75,997.27026,90.07456,0.0,0.0,0.0,20.05,0.0,0.0,
2024-01-15 15:00:00,4.1785164,201.03758,21.65,997.3666,90.90762,0.0,0.0,0.0,20.1,0.0,0.0,
2024-01-15 16:00:00,3.6055512,199.44012,21.6,996.869,90.623405,0.0,0.0,0.0,20.0,0.0,0.0,
2024-01-15 17:00:00,2.8635643,192.09474,21.45,996.17084,90.894424,0.0,0.0,0.0,19.9,0.0,0.0,
2024-01-15 18:00:00,3.0016663,178.0909,21.5,995.97394,90.3363,0.0,0.0,0.0,19.85,0.0,0.0,
2024-01-15 19:00:00,2.236068,190.3048,21.6,995.4805,88.95389,0.0,0.0,0.0,19.7,0.0,0.0,
2024-01-15 20:00:00,2.376973,202.24907,21.15,995.5672,91.44055,0.0,0.0,0.0,19.7,0.0,0.0,
2024-01-15 21:00:00,2.7784889,210.25635,21.3,995.76996,90.88459,0.0,0.0,0.0,19.75,0.0,0.0,
2024-01-15 22:00:00,2.9681644,212.61923,21.3,996.46423,91.16683,3.0,0.0,3.0,19.8,0.0,0.0,
2024-01-15 23:00:00,3.11127,224.9999,21.95,996.978,86.80251,63.0,77.740776,50.0,19.65,0.0,0.0,
2024-01-16 00:00:00,2.828427,224.9999,22.7,997.0981,82.16229,173.0,89.70793,139.0,19.5,0.0,0.0,
2024-01-16 01:00:00,3.001666,240.01845,23.2,997.4094,78.72691,317.0,124.85619,245.0,19.3,0.0,0.0,
2024-01-16 02:00:00,3.1906114,237.80429,24.45,997.4435,72.12074,564.0,378.99118,281.0,19.1,0.0,0.0,
2024-01-16 03:00:00,3.8587563,238.78166,25.55,997.3744,66.91356,835.0,597.0935,311.0,18.95,0.0,0.0,
2024-01-16 04:00:00,4.4777226,240.57263,25.95,997.1866,65.3453,1006.0,855.9499,184.0,18.95,0.0,0.0,
2024-01-16 05:00:00,4.8764744,241.85849,26.2,997.19354,64.18551,1050.0,903.6431,156.0,18.9,0.0,0.0,
2024-01-16 06:00:00,4.924429,246.0375,26.25,997.19476,63.796696,1028.0,923.56287,139.0,18.85,0.0,0.0,
2024-01-16 07:00:00,4.976947,247.5572,25.85,996.88654,65.73345,933.0,921.8811,120.0,18.95,0.0,0.0,
2024-01-16 08:00:00,4.4944406,249.14546,25.4,996.47766,67.30214,776.0,884.7407,110.0,18.9,0.0,0.0,
2024-01-16 09:00:00,3.7161808,246.19405,24.75,996.36053,70.61792,575.0,816.8159,98.0,19.05,0.0,0.0,
2024-01-16 10:00:00,3.6359317,238.49579,23.85,996.6337,75.23183,347.0,689.8912,80.0,19.2,0.0,0.0,
2024-01-16 11:00:00,3.5468295,229.574,23.0,997.20544,79.437294,126.0,444.94803,48.0,19.25,0.0,0.0,
2024-01-16 12:00:00,3.0413814,223.66785,22.35,997.48517,82.89014,5.0,18.124813,4.0,19.3,0.0,0.0,
2024-01-16 13:00:00,3.0528674,211.60745,22.0,998.07056,81.82038,0.0,0.0,0.0,18.75,0.0,0.0,
2024-01-16 14:00:00,2.6832817,206.56499,21.7,998.35956,83.59347,0.0,0.0,0.0,18.8,0.0,0.0,
2024-01-16 15:00:00,2.9154758,157.8336,21.6,998.7535,84.36924,0.0,0.0,0.0,18.85,0.0,0.0,
2024-01-16 16:00:00,1.4866068,137.72638,21.6,997.9601,83.84376,0.0,0.0,0.0,18.75,0.0,0.0,
2024-01-16 17:00:00,1.4560219,285.94547,19.9,996.8219,92.22447,0.0,0.0,0.0,18.6,0.0,0.0,
2024-01-16 18:00:00,1.360147,162.89719,19.8,996.6208,90.21685,0.0,0.0,0.0,18.15,0.0,0.0,
2024-01-16 19:00:00,1.9104972,227.12111,19.4,996.4108,91.330826,0.0,0.0,0.0,17.95,0.0,0.0,
2024-01-16 20:00:00,2.184033,195.94547,18.9,996.5951,93.33601,0.0,0.0,0.0,17.8,0.0,0.0,
2024-01-16 21:00:00,2.1931713,226.8476,19.05,996.897,93.050285,0.0,0.0,0.0,17.9,0.0,0.0,
2024-01-16 22:00:00,1.5811387,235.30478,20.2,997.3259,90.52801,3.0,20.046032,2.0,18.6,0.0,0.0,
2024-01-16 23:00:00,2.624881,229.63554,22.4,998.08154,79.85172,113.0,413.2254,45.0,18.75,0.0,0.0,
2024-01-17 00:00:00,2.7802877,232.3057,23.65,998.11597,73.803566,320.0,613.30176,89.0,18.7,0.0,0.0,
2024-01-17 01:00:00,3.6055512,236.3099,24.3,998.5306,68.57254,536.0,706.4897,130.0,18.15,0.0,0.0,
2024-01-17 02:00:00,3.920459,232.25313,24.95,998.7468,66.374016,717.0,727.3887,175.0,18.25,0.0,0.0,
2024-01-17 03:00:00,4.6400433,232.88306,25.45,998.85944,64.42741,886.0,797.5745,187.0,18.25,0.0,0.0,
2024-01-17 04:00:00,4.9406476,234.0578,25.85,998.5729,62.522633,1019.0,927.5186,129.0,18.15,0.0,0.0,
2024-01-17 05:00:00,5.140039,232.90707,25.95,998.37695,62.348854,1058.0,945.5096,123.0,18.2,0.0,0.0,
2024-01-17 06:00:00,5.672742,229.28925,25.85,998.37445,63.710182,1023.0,923.72815,134.0,18.45,0.0,0.0,
2024-01-17 07:00:00,5.9413805,226.36386,25.5,998.2656,65.04683,924.0,891.25543,138.0,18.45,0.0,0.0,
2024-01-17 08:00:00,6.16198,221.71066,25.0,998.0538,66.176414,775.0,877.99536,114.0,18.25,0.0,0.0,
2024-01-17 09:00:00,6.2008066,217.794,24.5,997.9411,67.96909,567.0,779.06433,112.0,18.2,0.0,0.0,
2024-01-17 10:00:00,6.105735,211.60745,23.85,998.02234,69.5705,334.0,625.4176,92.0,17.95,0.0,0.0,
2024-01-17 11:00:00,5.59017,206.56499,23.1,998.5968,72.33292,119.0,371.44623,54.0,17.85,0.0,0.0,
2024-01-17 12:00:00,5.2554736,201.19412,22.9,998.8888,73.21379,5.0,18.187899,4.0,17.85,0.0,0.0,
2024-01-17 13:00:00,4.846648,201.80147,22.45,999.0749,74.29833,0.0,0.0,0.0,17.65,0.0,0.0,
2024-01-17 14:00:00,4.588028,196.4601,22.35,999.36957,74.987335,0.0,0.0,0.0,17.7,0.0,0.0,
2024-01-17 15:00:00,4.464303,195.59286,22.35,999.36957,74.987335,0.0,0.0,0.0,17.7,0.0,0.0,
