case,year,gea_region,mean_price_$/MWh,min_price_$/MWh,max_price_$/MWh,std_price_$/MWh,lcoe_$/MWh,spread_$/MWh,npv_$B,viable
HighRE,2050,MISO South,48.513196347031965,13.1,903.1,95.27296198166893,199.92925602570676,-151.4160596786748,-3.3172123544649077,False
HighRE,2050,Northern Grid East,40.183356164383554,9.0,736.7,82.2462326608926,199.92925602570676,-159.7458998613232,-3.591810062163105,False
HighRE,2050,Northern Grid South,46.96994292237442,6.2,1381.4,121.67243138402738,199.92925602570676,-152.95931310333233,-3.3680865421463366,False
HighRE,2050,Northern Grid West,42.00805936073059,4.9,499.9,65.91666919309908,199.92925602570676,-157.92119666497618,-3.531657729830221,False
HighRE,2050,NYISO,65.29902968036531,23.2,985.6,110.6902008289838,199.92925602570676,-134.63022634534144,-2.7638582379310885,False
HighRE,2050,PJM East,53.032168949771695,22.2,1169.6,109.3740567055422,199.92925602570676,-146.89708707593508,-3.168241967200077,False
HighRE,2050,PJM West,51.27833333333333,14.4,906.4,106.01426069729877,199.92925602570676,-148.65092269237343,-3.2260581112548716,False
HighRE,2050,SERTP,52.58666666666667,18.9,1326.6,117.57547253706252,199.92925602570676,-147.3425893590401,-3.1829281920294283,False
HighRE,2050,SPP North,37.9084703196347,7.0,441.6,56.37326385819234,199.92925602570676,-162.02078570607205,-3.6668029101104582,False
HighRE,2050,SPP South,31.85598173515982,8.5,339.4,39.59841232599348,199.92925602570676,-168.07327429054695,-3.866326484959872,False
HighRE,2050,West Connect North,38.9036301369863,9.3,334.1,47.196304253870686,199.92925602570676,-161.02562588872047,-3.6339969260043836,False
HighRE,2050,West Connect South,45.80841324200913,5.4,1419.3,121.96413924350526,199.92925602570676,-154.12084278369764,-3.4063769991848893,False
HighRELowNG,2050,CAISO,51.10357305936073,6.3,1643.9,134.03126624351705,199.92925602570676,-148.82568296634605,-3.231819178643602,False
HighRELowNG,2050,ERCOT,40.2832305936073,8.2,1264.4,107.24067849486104,199.92925602570676,-159.64602543209946,-3.5885176473362703,False
HighRELowNG,2050,FRCC,52.39504566210045,21.0,1594.3,125.22967609373305,199.92925602570676,-147.53421036360632,-3.1892450825635743,False
HighRELowNG,2050,ISONE,50.41921232876713,16.4,624.3,68.54378310834785,199.92925602570676,-149.51004369693965,-3.2543795019798316,False
HighRELowNG,2050,MISO Central,46.45762557077626,17.9,1040.5,90.25048480789849,199.92925602570676,-153.4716304549305,-3.3849753620130003,False
HighRELowNG,2050,MISO North,46.599589041095896,13.1,661.6,75.43992989566046,199.92925602570676,-153.32966698461087,-3.3802954590770646,False
HighRELowNG,2050,MISO South,45.93361872146119,14.5,901.0,94.63293526639215,199.92925602570676,-153.99563730424558,-3.402249532523475,False
HighRELowNG,2050,Northern Grid East,39.00149543378995,9.6,781.2,84.2263484750707,199.92925602570676,-160.9277605919168,-3.630770743319454,False
HighRELowNG,2050,Northern Grid South,44.272431506849315,6.8,1378.5,121.96306683839411,199.92925602570676,-155.65682451885743,-3.4570114716709015,False
HighRELowNG,2050,Northern Grid West,40.57921232876713,5.0,509.9,66.67305952045346,199.92925602570676,-159.35004369693962,-3.578760448612971,False
HighRELowNG,2050,NYISO,63.5198401826484,23.2,958.0,108.32856447096377,199.92925602570676,-136.40941584305835,-2.822510186458439,False
HighRELowNG,2050,PJM East,50.440136986301376,22.0,1159.6,107.93961484528872,199.92925602570676,-149.48911903940538,-3.2536897092746555,False
HighRELowNG,2050,PJM West,49.68873287671233,14.6,895.0,104.06963714973061,199.92925602570676,-150.24052314899444,-3.2784601540279614,False
HighRELowNG,2050,SERTP,50.37425799086758,19.9,1373.2,118.52128305549452,199.92925602570676,-149.55499803483917,-3.2558614461549458,False
HighRELowNG,2050,SPP North,37.34410958904109,6.8,465.1,58.172849525565304,199.92925602570676,-162.58514643666567,-3.6854073682438444,False
HighRELowNG,2050,SPP South,31.07656392694064,9.1,377.2,42.555107810349625,199.92925602570676,-168.8526920987661,-3.8920204165099603,False
HighRELowNG,2050,West Connect North,38.48747716894977,9.9,351.9,48.694271573217755,199.92925602570676,-161.441778856757,-3.6477156347153477,False
HighRELowNG,2050,West Connect South,44.16864155251142,5.8,1489.4,126.46649285321776,199.92925602570676,-155.76061447319535,-3.4604329639106517,False
LowNG,2050,CAISO,50.68578767123287,6.8,1599.8,131.19870386189672,199.92925602570676,-149.2434683544739,-3.2455917009698636,False
LowNG,2050,ERCOT,38.12659817351598,7.9,1178.5,98.79879064170368,199.92925602570676,-161.80265785219078,-3.6596122068859596,False
LowNG,2050,FRCC,50.8928310502283,20.8,1448.3,116.28364357756705,199.92925602570676,-149.03642497547847,-3.2387664034828036,False
LowNG,2050,ISONE,47.75906392694064,15.1,599.5,64.88348679351702,199.92925602570676,-152.1701920987661,-3.3420727394563667,False
LowNG,2050,MISO Central,44.77646118721461,15.7,883.2,79.95911180146729,199.92925602570676,-155.15279483849216,-3.440395859389592,False
LowNG,2050,MISO North,44.66535388127854,10.3,644.1,73.33532177272744,199.92925602570676,-155.26390214442822,-3.4440585721007095,False
LowNG,2050,MISO South,44.62578767123288,13.5,856.5,89.98221012950577,199.92925602570676,-155.3034683544739,-3.4453628937134417,False
LowNG,2050,Northern Grid East,35.212636986301376,8.3,577.8,69.17064161248493,199.92925602570676,-164.71661903940537,-3.755672520743775,False
LowNG,2050,Northern Grid South,41.80366438356164,6.0,1236.7,108.46103202148642,199.92925602570676,-158.12559164214514,-3.5383957213120425,False
LowNG,2050,Northern Grid West,36.57901826484018,5.0,444.8,58.83346687563952,199.92925602570676,-163.35023776086658,-3.7106290194638745,False
LowNG,2050,NYISO,59.83559360730594,20.6,912.5,101.34264479076143,199.92925602570676,-140.0936624184008,-2.9439633766758693,False
LowNG,2050,PJM East,49.41462328767123,20.7,1086.8,101.90614534233883,199.92925602570676,-150.51463273803552,-3.287496325570072,False
LowNG,2050,PJM West,46.313949771689494,11.9,944.1,99.34801766327824,199.92925602570676,-153.61530625401727,-3.389711712797151,False
LowNG,2050,SERTP,48.78135844748858,18.3,1165.4,104.57971783259207,199.92925602570676,-151.1478975782182,-3.308372245115594,False
LowNG,2050,SPP North,35.1159703196347,4.9,424.5,56.050577082630674,199.92925602570676,-164.81328570607207,-3.7588591899349546,False
LowNG,2050,SPP South,28.15590182648402,7.7,310.0,35.796167518381914,199.92925602570676,-171.77335419922275,-3.9883016296137868,False
LowNG,2050,West Connect North,34.57958904109589,9.0,266.4,40.38823186140331,199.92925602570676,-165.34966698461088,-3.776541290228524,False
LowNG,2050,West Connect South,40.994611872146116,5.5,1247.8,107.53544293371284,199.92925602570676,-158.93464415356064,-3.565066576955222,False
LowRE,2050,CAISO,52.572522831050236,7.1,1544.0,127.28062185770715,199.92925602570676,-147.35673319465653,-3.183394451255677,False
LowRE,2050,ERCOT,37.79551369863014,7.6,1023.5,84.942935890673,199.92925602570676,-162.13374232707662,-3.670526586497647,False
LowRE,2050,FRCC,50.900125570776254,19.5,1209.9,101.37205890978936,199.92925602570676,-149.0291304549305,-3.2385259356494114,False
LowRE,2050,ISONE,45.25994292237443,13.9,524.5,58.39433509731856,199.92925602570676,-154.66931310333234,-3.4244576212868494,False
LowRE,2050,MISO Central,43.431015981735165,14.3,662.7,64.97885817302473,199.92925602570676,-156.4982400439716,-3.4847491916453257,False
LowRE,2050,MISO North,42.60493150684931,7.8,609.3,70.03913407634519,199.92925602570676,-157.32432451885745,-3.5119815152187437,False
LowRE,2050,MISO South,42.07310502283105,12.0,691.5,70.49964812854915,199.92925602570676,-157.85615100287572,-3.5295134642360626,False
LowRE,2050,Northern Grid East,33.50495433789954,7.0,459.4,59.410631634865005,199.92925602570676,-166.42430168780723,-3.8119672071297077,False
LowRE,2050,Northern Grid South,41.526575342465755,5.6,1058.1,92.82409976373333,199.92925602570676,-158.40268068324102,-3.5475301121100444,False
LowRE,2050,Northern Grid West,35.04014840182648,4.8,383.0,51.98512114782683,199.92925602570676,-164.88910762388028,-3.7613587006538736,False
LowRE,2050,NYISO,57.961415525114155,19.2,898.3,97.91937741032423,199.92925602570676,-141.96784050059262,-3.0057466755031497,False
LowRE,2050,PJM East,49.548013698630136,19.2,997.7,95.20701151552183,199.92925602570676,-150.38124232707662,-3.283099038194195,False
LowRE,2050,PJM West,45.2711301369863,9.7,929.2,95.51305898712988,199.92925602570676,-154.65812588872046,-3.4240888286785185,False
LowRE,2050,SERTP,46.92280821917809,16.4,962.7,88.22577968624775,199.92925602570676,-153.00644780652868,-3.369640363248174,False
LowRE,2050,SPP North,34.025228310502285,3.7,393.4,53.60209060248496,199.92925602570676,-165.90402771520448,-3.7948160929283383,False
LowRE,2050,SPP South,26.236952054794518,6.5,231.9,28.14026516959378,199.92925602570676,-173.69230397091223,-4.051560851512373,False
LowRE,2050,West Connect North,31.256324200913248,8.2,203.4,31.370429153922753,199.92925602570676,-168.67293182479352,-3.886094521404445,False
LowRE,2050,West Connect South,38.40287671232877,5.4,924.0,82.01200927449898,199.92925602570676,-161.526379313378,-3.650504534736111,False
LowREHighNG,2050,CAISO,58.35271689497716,6.9,1465.2,121.24133032853562,199.92925602570676,-141.5765391307296,-2.9928472132292674,False
LowREHighNG,2050,ERCOT,39.29710045662101,7.6,885.0,74.11223686877292,199.92925602570676,-160.63215556908574,-3.621025963122762,False
LowREHighNG,2050,FRCC,56.49759132420092,16.4,1108.3,97.2448775629586,199.92925602570676,-143.43166470150584,-3.054002435665421,False
LowREHighNG,2050,ISONE,50.28317351598173,14.0,535.2,59.953977802247266,199.92925602570676,-149.64608250972503,-3.2588640953609467,False
LowREHighNG,2050,MISO Central,46.04045662100456,12.0,584.6,60.181615980917314,199.92925602570676,-153.8887994047022,-3.398727563113905,False
LowREHighNG,2050,MISO North,45.288413242009135,7.6,621.5,71.96900645221972,199.92925602570676,-154.64084278369762,-3.4235190817305443,False
LowREHighNG,2050,MISO South,44.9462100456621,10.2,662.5,66.90348044520485,199.92925602570676,-154.98304598004466,-3.434799996036634,False
LowREHighNG,2050,Northern Grid East,36.641164383561645,6.6,464.8,60.69405979611696,199.92925602570676,-163.2880916421451,-3.708580338892691,False
LowREHighNG,2050,Northern Grid South,46.39487442922374,5.2,1081.2,94.5711122472065,199.92925602570676,-153.53438159648303,-3.387043987490554,False
LowREHighNG,2050,Northern Grid West,39.06804794520548,4.5,379.8,52.57267623151612,199.92925602570676,-160.86120808050129,-3.628576803618866,False
LowREHighNG,2050,NYISO,61.48293378995434,16.8,925.5,102.59161152622629,199.92925602570676,-138.44632223575243,-2.889657912461001,False
LowREHighNG,2050,PJM East,51.7758789954338,17.0,777.9,80.36928912171963,199.92925602570676,-148.15337703027296,-3.209656248158798,False
LowREHighNG,2050,PJM West,45.825273972602744,9.5,823.0,81.86653032935345,199.92925602570676,-154.103982053104,-3.4058211760394754,False
LowREHighNG,2050,SERTP,49.44150684931507,14.5,834.8,77.97263314260069,199.92925602570676,-150.4877491763917,-3.2866100943531107,False
LowREHighNG,2050,SPP North,36.22852739726028,3.6,391.7,55.39612163637442,199.92925602570676,-163.70072862844648,-3.7221831413553224,False
LowREHighNG,2050,SPP South,28.348675799086752,5.9,228.2,28.593777591776036,199.92925602570676,-171.58058022662001,-3.9819467308618455,False
LowREHighNG,2050,West Connect North,34.227557077625576,8.2,236.4,36.15287177898523,199.92925602570676,-165.70169894808117,-3.7881462151833634,False
LowREHighNG,2050,West Connect South,42.403139269406395,5.2,870.8,77.6692664308576,199.92925602570676,-157.52611675630038,-3.518633705971279,False
MidCase,2050,CAISO,52.91569634703196,6.4,1563.8,128.17716908583043,199.92925602570676,-147.0135596786748,-3.1720815498355983,False
MidCase,2050,ERCOT,39.15133561643836,7.3,1120.3,93.99177241291468,199.92925602570676,-160.7779204092684,-3.6258311802817347,False
MidCase,2050,FRCC,52.984372146118716,20.1,1438.0,117.64641377755615,199.92925602570676,-146.94488387958805,-3.169817614803225,False
MidCase,2050,ISONE,48.513812785388126,15.1,609.0,65.22429531714329,199.92925602570676,-151.41544324031864,-3.317192033239551,False
MidCase,2050,MISO Central,46.49154109589041,15.2,855.7,78.66283784254404,199.92925602570676,-153.43771492981637,-3.383857318299375,False
MidCase,2050,MISO North,45.47712328767123,9.1,638.4,73.79490401060613,199.92925602570676,-154.45213273803552,-3.4172981525383626,False
MidCase,2050,MISO South,46.379851598173516,12.3,876.7,90.15551144320176,199.92925602570676,-153.54940442753326,-3.3875392232788846,False
MidCase,2050,Northern Grid East,35.910559360730595,7.9,525.9,66.68061455684091,199.92925602570676,-164.01869666497618,-3.7326651304496905,False
MidCase,2050,Northern Grid South,44.14724885844749,5.8,1208.6,106.39977088120432,199.92925602570676,-155.78200716725928,-3.461138185694339,False
MidCase,2050,Northern Grid West,37.625890410958895,4.8,428.7,57.1590674303209,199.92925602570676,-162.30336561474786,-3.676118310341734,False
MidCase,2050,NYISO,61.34221461187214,20.9,925.1,102.2326919007272,199.92925602570676,-138.58704141383464,-2.8942967966272346,False
MidCase,2050,PJM East,51.34205479452055,20.6,1089.0,102.341124296452,199.92925602570676,-148.5872012311862,-3.223957498663331,False
MidCase,2050,PJM West,47.6900799086758,11.8,1004.2,102.523177971885,199.92925602570676,-152.23917611703098,-3.344346835101419,False
MidCase,2050,SERTP,50.571221461187214,17.7,1145.3,105.10596132821017,199.92925602570676,-149.35803456451956,-3.249368438334373,False
MidCase,2050,SPP North,35.885707762557075,4.6,420.4,56.01483735131706,199.92925602570676,-164.0435482631497,-3.733484376886771,False
MidCase,2050,SPP South,28.715388127853885,7.8,287.2,33.290117292137055,199.92925602570676,-171.21386789785288,-3.969857859688316,False
MidCase,2050,West Connect North,34.27277397260274,8.6,241.9,37.35056816881621,199.92925602570676,-165.656482053104,-3.7866556156715228,False
MidCase,2050,West Connect South,42.11122146118722,5.3,1159.3,101.37015587969785,199.92925602570676,-157.81803456451954,-3.528256935134816,False
